Crawl_Date,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Belt,Status,Actual_Tail,Aircraft_Type,Category,Arrival_Flight_Duration_Minutes,Is_Return_Emergency,Is_Same_Origin_Unmatched,Same_Origin_Action,Has_Matched_Departure,Has_Matched_Arrival,Match_Status,Data_Completeness,Exclude_From_Propagation_Training,Record_Type,Airline_Type,Tail_Sequence_Day,Is_First_Flight,Departure_Delay_Reg_Target,Arrival_Delay,Accumulated_Delay,Turnaround_Buffer_Model,Is_Long_Ground_Turnaround,Tail_Stagnation_Duration_Model,Turnaround_Deficit_Min,Turnaround_Slack_Min,Prev_Departure_Delay_Tail_1,Prev_Departure_Delay_Tail_2,Prev_Turnaround_Buffer_Tail_1,Prev_Turnaround_Buffer_Tail_2,Rolling_Departure_Delay_Tail_3,Rolling_Turnaround_Buffer_Tail_3,Prev_Departure_Delay_Airport_1,Rolling_Departure_Delay_Airport_3,Is_Diverted_Prev,Airport_Load_Factor,Number_of_Flights_in_Last_Hour,Is_Airport_Congested,Flight_Density_Disruption,Is_Parallel_Usage,Is_Wide_Body,Time_of_Day,Peak_Hour_Indicator,Is_Special_Days,Is_Imputed_Link,Standard_Turnaround,A_CDM_TOBT_Deficit,Ground_Handling_Pressure,temperature,precipitation,cloudcover,pressure,humidity,visibility,dew_point_2m,weather_code,cape,lifted_index,cloud_cover_low,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Dew_Point_Spread_C,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Rain_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score,Destination
2026-01-18,2026-01-18 10:24,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35L,3.0,Arrived,9H-MLW,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,4.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,9.0,12.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,50.0,,,23.8,0.1,30.0,1012.9,75.0,24920.0,19.2,51.0,70.0,10.3,30.0,15.48,0.0,0.0,0.0,4.6,SE,141.0,2.7,1.7,-2.1,2.1,1.0,5.0,1.8,0.1,0.1,0.1,2.7,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD
2026-01-18,2026-01-18 10:40,Kuala Lumpur,KUL,Air Asia,AK642,2,35L,3.0,Bags Delivered,9M-AGB,A20N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,10.0,13.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,45.0,,,23.8,0.1,30.0,1012.9,75.0,24920.0,19.2,51.0,70.0,10.3,30.0,15.48,0.0,0.0,0.0,4.6,SE,141.0,2.7,1.7,-2.1,2.1,1.0,5.0,1.8,0.1,0.1,0.1,2.7,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD
2026-01-18,2026-01-18 15:04,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35L,2.0,Arrived,VN-A642,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,259.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,16.0,16.0,,0.0,0.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,24.2,0.0,7.0,1008.9,69.0,32040.0,18.2,0.0,30.0,8.7,2.0,19.91,0.0,0.0,0.0,6.0,NE,77.0,6.75,6.58,1.52,0.0,-0.8,-1.0,-2.6,0.0,0.0,0.1,6.75,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35L,4.0,Arrived,VN-A399,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,2.0,0.0,,168.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,17.0,20.0,,0.0,0.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 10:35,Seoul,ICN,T'Way Air,TW7,2,35L,2.0,Bags Delivered,HL8513,B38M,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,-20.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,12.0,12.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,23.8,0.1,30.0,1012.9,75.0,24920.0,19.2,51.0,70.0,10.3,30.0,15.48,0.0,0.0,0.0,4.6,SE,141.0,2.7,1.7,-2.1,2.1,1.0,5.0,1.8,0.1,0.1,0.1,2.7,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD
2026-01-18,2026-01-18 10:50,Singapore,SIN,Singapore Airlines,SQ172,2,35L,1.0,Bags Delivered,9V-MBQ,B38M,passenger,,False,False,,True,True,matched,complete,False,Arrival,Other,1.0,1.0,,-10.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,10.0,9.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,23.8,0.1,30.0,1012.9,75.0,24920.0,19.2,51.0,70.0,10.3,30.0,15.48,0.0,0.0,0.0,4.6,SE,141.0,2.7,1.7,-2.1,2.1,1.0,5.0,1.8,0.1,0.1,0.1,2.7,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD
2026-01-18,2026-01-18 11:05,Busan,PUS,VietJet Air,VJ989,2,35L,4.0,Bags Delivered,VN-A684,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,7.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,24.7,0.0,7.0,1012.4,69.0,32080.0,18.7,0.0,50.0,9.8,7.0,19.93,0.0,0.0,0.0,6.0,E,120.0,2.81,2.43,-1.4,1.4,0.9,3.8,0.2,0.0,0.1,0.1,2.81,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:20,Bangkok,BKK,VietJet Air,VJ1964,2,35L,4.0,Bags Delivered,VN-A637,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,55.0,29.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,16.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 11:26,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35L,3.0,Arrived,VN-A614,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,2.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,15.0,8.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,24.7,0.0,7.0,1012.4,69.0,32080.0,18.7,0.0,50.0,9.8,7.0,19.93,0.0,0.0,0.0,6.0,E,120.0,2.81,2.43,-1.4,1.4,0.9,3.8,0.2,0.0,0.1,0.1,2.81,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 11:30,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35L,4.0,Arrived,VN-A585,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,16.0,9.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,24.7,0.0,7.0,1012.4,69.0,32080.0,18.7,0.0,50.0,9.8,7.0,19.93,0.0,0.0,0.0,6.0,E,120.0,2.81,2.43,-1.4,1.4,0.9,3.8,0.2,0.0,0.1,0.1,2.81,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 11:40,Hanoi,HAN,Vietnam Airlines,VN165,1,35L,5.0,Arrived,VN-A612,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,2.0,0.0,,5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,18.0,9.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,24.7,0.0,7.0,1012.4,69.0,32080.0,18.7,0.0,50.0,9.8,7.0,19.93,0.0,0.0,0.0,6.0,E,120.0,2.81,2.43,-1.4,1.4,0.9,3.8,0.2,0.0,0.1,0.1,2.81,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 11:25,Taipei,TPE,Eva Air,BR383,2,35L,2.0,Bags Delivered,B-16222,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,-15.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,16.0,7.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,24.7,0.0,7.0,1012.4,69.0,32080.0,18.7,0.0,50.0,9.8,7.0,19.93,0.0,0.0,0.0,6.0,E,120.0,2.81,2.43,-1.4,1.4,0.9,3.8,0.2,0.0,0.1,0.1,2.81,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 11:40,Kuala Lumpur,KUL,Air Asia,AK648,2,35L,3.0,Bags Delivered,9M-AGS,A20N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,-10.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,18.0,9.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,45.0,,,24.7,0.0,7.0,1012.4,69.0,32080.0,18.7,0.0,50.0,9.8,7.0,19.93,0.0,0.0,0.0,6.0,E,120.0,2.81,2.43,-1.4,1.4,0.9,3.8,0.2,0.0,0.1,0.1,2.81,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:07,Hanoi,HAN,VietJet Air,VJ507,1,35L,2.0,Arrived,VN-A635,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,17.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,21.0,13.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:50,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35L,3.0,Bags Delivered,9M-LRP,B38M,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,45.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,25.0,19.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:05,Bangkok,DMK,Thai Air Asia,FD636,2,35L,1.0,Bags Delivered,HS-BBO,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,-5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,12.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:16,Hanoi,HAN,Vietnam Airlines,VN167,1,35L,4.0,Arrived,VN-A601,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,-4.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,15.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:07,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,35L,4.0,Arrived,9H-MLE,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,4.0,0.0,,37.0,2.0,,0.0,,0.0,0.0,,,,,,,,,0.0,20.0,20.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:22,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,1.0,Arrived,VN-A655,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,-8.0,36.0,,0.0,,0.0,0.0,,,,,,,,,0.0,19.0,18.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:05,Seoul,ICN,Jin Air,LJ81,2,35L,1.0,Bags Delivered,HL8017,B738,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,35.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,21.0,22.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,70.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:30,Bangkok,BKK,Thai Vietjet,VZ960,2,35L,3.0,Bags Delivered,HS-VKA,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,17.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:53,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,3.0,Arrived,VN-A611,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,2.0,0.0,,18.0,8.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,19.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:10,Hong Kong,HKG,Hong Kong Express Airways,UO566,2,35L,2.0,Bags Delivered,B-HSM,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,30.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,20.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,50.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 14:06,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,2.0,Arrived,VN-A547,A21N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,3.0,0.0,,66.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,21.0,,0.0,0.0,0.0,Afternoon,0.0,0.0,0.0,64.0,,,25.0,0.0,5.0,1009.4,66.0,32040.0,18.1,0.0,40.0,8.7,1.0,19.91,0.0,0.0,0.0,6.9,E,89.0,6.43,6.42,0.11,0.0,-0.5,0.3,-3.0,0.0,0.0,0.1,6.43,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:35,Osaka,KIX,Vietnam Airlines,VN337,2,35L,2.0,Bags Delivered,VN-A398,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,-30.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,24.0,18.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:45,Singapore,SIN,VietJet Air,VJ970,2,35L,1.0,Bags Delivered,VN-A516,A21N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,3.0,0.0,,-20.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,25.0,18.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,64.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:20,Seoul,ICN,Vietnam Airlines,VN431,2,35L,4.0,Bags Delivered,VN-A622,A21N,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,10.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,19.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,64.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 12:55,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,4.0,Bags Delivered,VN-A335,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,-15.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,23.0,20.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.2,0.0,9.0,1011.5,65.0,32060.0,18.2,0.0,40.0,9.1,9.0,19.92,0.0,0.0,0.0,7.0,E,110.0,2.86,2.69,-0.98,0.98,0.5,2.4,-1.3,0.0,0.1,0.1,2.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:26,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,5.0,Arrived,VN-A602,A321,passenger,,False,False,,False,True,arrival_without_departure,unmatched_arrival,True,Arrival,FSC,2.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,22.0,18.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,1.0,60.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:15,Taipei,TPE,Eva Air,BR1383,2,35L,2.0,Bags Delivered,B-16227,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,20.0,20.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:30,Seoul,ICN,Jeju Air,7C2211,2,35L,3.0,Bags Delivered,HL8539,B738,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,24.0,19.0,,0.0,1.0,0.0,Afternoon,0.0,0.0,0.0,70.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2026-01-18,2026-01-18 13:45,Manila,MNL,Philippine Airlines,PR585,2,35L,4.0,Bags Delivered,RP-C9918,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,15.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,15.0,20.0,,0.0,0.0,0.0,Afternoon,0.0,0.0,0.0,60.0,,,25.5,0.0,4.0,1010.4,62.0,32060.0,17.8,0.0,40.0,8.7,4.0,19.92,0.0,0.0,0.0,7.7,E,103.0,4.37,4.26,-0.98,0.98,0.3,1.7,-2.5,0.0,0.0,0.1,4.37,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
