Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-19,14:52,01:49,Ho Chi Minh City,SGN,VietJet Air,VJ188,1,N/A,Landed,VN-A637,A321,passenger
2025-12-19,14:49,01:02,Kunming,KMG,China Eastern Airlines,MU9605,2,11L,Landed,B-5701,B738,passenger
2025-12-19,14:45,01:08,Chiang Mai,CNX,AirAsia,FD870,2,11L,Landed,HS-BBX,A20N,passenger
2025-12-19,14:42,02:46,Kuala Lumpur,KUL,VietJet Air,VJ906,2,11L,Landed,VN-A539,A21N,passenger
2025-12-19,14:35,01:46,Guangzhou,CAN,China Southern Airlines,CZ8315,2,N/A,Landed,B-6253,A320,passenger
2025-12-19,14:32,02:50,Kuala Lumpur,KUL,AirAsia,AK512,2,N/A,Landed,9M-RAC,A320,passenger
2025-12-19,14:29,01:47,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,11L,Landed,ER-00005,A320,passenger
2025-12-19,14:25,01:51,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1208,1,11L,Landed,VN-A280,A321,passenger
2025-12-19,14:20,04:38,Seoul,ICN,VietJet Air,VJ961,2,11L,Landed,VN-A500,A21N,passenger
2025-12-19,14:16,01:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,11L,Landed,VN-A866,B789,passenger
2025-12-19,14:14,02:48,Taipei,TPE,VietJet Air,VJ941,2,11L,Landed,VN-A528,A21N,passenger
2025-12-19,14:10,01:59,Con Dao,VCS,VietJet Air,VJ102,1,11L,Landed,B-656E,AJ27,passenger
2025-12-19,14:09,05:53,Tokyo,NRT,VietJet Air,VJ933,2,11L,Landed,VN-A549,A21N,passenger
2025-12-19,14:05,01:00,Da Nang,DAD,VietJet Air,VJ508,1,11L,Landed,VN-A661,A321,passenger
2025-12-19,14:01,01:18,Bangkok,BKK,Vietnam Airlines,VN610,2,11L,Landed,VN-A353,A321,passenger
2025-12-19,13:41,04:36,Seoul,ICN,Vietnam Airlines,VN417,2,N/A,Landed,VN-A889,A359,passenger
2025-12-19,13:37,01:35,Shenzhen,SZX,Shenzhen Airlines,ZH103,2,11L,Landed,B-9938,A320,passenger
2025-12-19,13:33,05:12,Osaka,KIX,Vietnam Airlines,VN335,2,11L,Landed,VN-A602,A321,passenger
2025-12-19,13:30,03:12,Shanghai,PVG,China Eastern Airlines,MU6011,2,11L,Landed,B-8567,A321,passenger
2025-12-19,13:26,05:27,Tokyo,NRT,Vietnam Airlines,VN311,2,11L,Landed,VN-A873,B78X,passenger
2025-12-19,13:24,00:54,Hue,HUI,VietJet Air,VJ566,1,29R,Landed,VN-A642,A321,passenger
2025-12-19,13:20,05:24,Nagoya,NGO,Vietnam Airlines,VN349,2,N/A,Landed,VN-A335,A321,passenger
2025-12-19,13:16,03:08,Shanghai,PVG,Air China Cargo,CA3115,0,11L,Landed,B-2475,B744,cargo
2025-12-19,13:10,04:34,Busan,PUS,Vietnam Airlines,VN429,2,11L,Landed,VN-A512,A21N,passenger
2025-12-19,13:08,04:38,Fukuoka,FUK,Vietnam Airlines,VN357,2,11L,Landed,VN-A508,A21N,passenger
2025-12-19,13:03,01:55,Dhaka,DAC,Ethiopian Airlines,ET678,2,N/A,Landed,ET-ATG,B788,passenger
2025-12-19,13:00,05:04,Osaka,KIX,VietJet Air,VJ939,2,11L,Landed,VN-A538,A21N,passenger
2025-12-19,12:56,05:19,Nagoya,NGO,VietJet Air,VJ921,2,11L,Landed,VN-A697,A21N,passenger
2025-12-19,12:51,05:39,Abu Dhabi,AUH,Etihad Airways,EY979,0,11L,Landed,A6-DDD,B77L,cargo
2025-12-19,12:49,00:43,Dong Hoi,VDH,Vietnam Airlines,VN1590,1,11L,Landed,VN-A514,A20N,passenger
2025-12-19,12:42,02:41,Kuala Lumpur,KUL,Batik Air,OD571,2,11L,Landed,9M-LRM,B38M,passenger
2025-12-19,12:39,01:46,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,11L,Landed,JU-1410,A320,passenger
2025-12-19,12:35,01:50,Chongqing,CKG,Tianjin Air Cargo,HT3861,0,11L,Landed,B-5439,B738,cargo
2025-12-19,12:32,04:50,Seoul,ICN,Asiana Airlines,OZ729,2,11L,Landed,HL8284,B772,passenger
2025-12-19,12:29,01:39,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1202,1,11L,Landed,VN-A279,A321,passenger
2025-12-19,12:23,05:53,Doha,DOH,Qatar Airways,QR976,2,11L,Landed,A7-BHO,B789,passenger
2025-12-19,12:18,01:42,Phu Quoc,PQC,VietJet Air,VJ440,1,11L,Landed,VN-A658,A320,passenger
2025-12-19,12:14,01:45,Guangzhou,CAN,Shenzhen Airlines,ZH121,2,11L,Landed,B-5616,B738,passenger
2025-12-19,12:11,01:41,Nha Trang,CXR,VietJet Air,VJ770,1,11L,Landed,VN-A640,A321,passenger
2025-12-19,12:08,01:54,Can Tho,VCA,Vietnam Airlines,VN1200,1,N/A,Landed,VN-A625,A21N,passenger
2025-12-19,12:05,02:59,Kuala Lumpur,KUL,Malaysia Airlines,MH752,2,11L,Landed,9M-MXC,B738,passenger
2025-12-19,12:02,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,11L,Landed,VN-A872,B78X,passenger
2025-12-19,11:58,01:31,Nha Trang,CXR,Vietnam Airlines,VN7568,1,11L,Landed,VN-A357,A321,passenger
2025-12-19,11:56,00:56,Da Nang,DAD,Vietnam Airlines,VN164,1,11L,Landed,VN-A327,A321,passenger
2025-12-19,11:51,01:42,Phu Quoc,PQC,Vietnam Airlines,VN1236,1,11L,Landed,VN-A393,A321,passenger
2025-12-19,11:48,03:38,Beijing,PEK,Air China,CA741,2,11L,Landed,B-32CD,A21N,passenger
2025-12-19,11:45,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ132,1,11L,Landed,VN-A685,A321,passenger
2025-12-19,11:42,02:46,Taipei,TPE,EVA Air,BR397,2,11L,Landed,B-16723,B77W,passenger
2025-12-19,11:37,01:50,Hanoi,HAN,N/A,N/A,2,11L,Landed,VN-B469,C208,passenger
2025-12-19,11:34,01:00,Da Nang,DAD,N/A,VN6080,1,11L,Landed,VN-A363,A321,passenger
2025-12-19,11:33,01:25,Bangkok,DMK,AirAsia,FD640,2,11L,Landed,HS-BBF,A320,passenger
2025-12-19,11:27,01:39,Da Lat,DLI,Vietnam Airlines,VN1572,1,11L,Landed,VN-A513,A20N,passenger
2025-12-19,11:24,01:49,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ822,1,11L,Landed,VN-A281,A21N,passenger
2025-12-19,11:21,04:46,Busan,PUS,VietJet Air,VJ981,2,11L,Landed,VN-A544,A321,passenger
2025-12-19,11:18,01:27,Buon Ma Thuot,BMV,Vietnam Airlines,VN1602,1,11L,Landed,VN-A392,A321,passenger
2025-12-19,11:15,02:56,Singapore,SIN,Singapore Airlines,SQ192,2,11L,Landed,9V-SHR,A359,passenger
2025-12-19,11:12,01:19,Pleiku,PXU,Vietnam Airlines,VN1614,1,29R,Landed,VN-A323,A321,passenger
2025-12-19,11:09,03:23,Shanghai,PVG,Air China,CA703,2,11L,Landed,B-6885,A321,passenger
2025-12-19,11:06,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,11L,Landed,VN-A863,B789,passenger
2025-12-19,11:03,04:48,Seoul,ICN,Korean Air,KE441,2,11L,Landed,HL8509,A21N,passenger
2025-12-19,10:57,01:42,Phu Quoc,PQC,VietJet Air,VJ442,1,11L,Landed,VN-A635,A321,passenger
2025-12-19,10:54,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN236,1,11L,Landed,VN-A396,A321,passenger
2025-12-19,10:50,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ136,1,11L,Landed,VN-A653,A21N,passenger
2025-12-19,10:46,01:29,Da Lat,DLI,Bamboo Airways,QH1422,1,11L,Landed,VN-A597,A321,passenger
2025-12-19,10:42,02:51,Taipei,TPE,STARLUX,JX715,2,11L,Landed,B-58202,A21N,passenger
2025-12-19,10:36,01:23,Bangkok,BKK,Thai Airways,TG560,2,11L,Landed,HS-TXP,A320,passenger
2025-12-19,10:32,01:55,Can Tho,VCA,VietJet Air,VJ460,1,11L,Landed,VN-A643,A321,passenger
2025-12-19,10:30,01:46,Guangzhou,CAN,China Southern Airlines,CZ3049,2,11L,Landed,B-30CD,A20N,passenger
2025-12-19,10:27,02:50,Taipei,TPE,China Airlines,CI791,2,11L,Landed,B-18120,A21N,passenger
2025-12-19,10:13,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,11L,Landed,VN-A864,B789,passenger
2025-12-19,10:10,01:06,Da Nang,DAD,Vietravel Airlines,VU638,1,11L,Landed,VN-A129,A321,passenger
2025-12-19,10:07,02:39,Kaohsiung,KHH,Vietnam Airlines,VN587,2,11L,Landed,VN-A324,A321,passenger
2025-12-19,10:04,01:45,Ho Chi Minh City,SGN,VietJet Air,VJ124,1,11L,Landed,VN-A812,A333,passenger
2025-12-19,10:00,01:43,Hong Kong,HKG,Cathay Pacific,CX741,2,11L,Landed,B-HNW,B773,passenger
2025-12-19,09:58,00:44,Vinh,VII,Vietnam Airlines,VN1716,1,11L,Landed,VN-A619,A21N,passenger
2025-12-19,09:55,01:38,Da Lat,DLI,VietJet Air,VJ402,1,11L,Landed,VN-A689,A320,passenger
2025-12-19,09:52,01:26,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A661,A321,passenger
2025-12-19,09:49,00:57,Hue,HUI,Vietnam Airlines,VN1540,1,11L,Landed,VN-A603,A321,passenger
2025-12-19,09:46,02:52,Taipei,TPE,Vietnam Airlines,VN579,2,11L,Landed,VN-A397,A321,passenger
2025-12-19,09:43,01:11,Pleiku,PXU,VietJet Air,VJ422,1,11L,Landed,VN-A642,A321,passenger
2025-12-19,09:30,06:55,Kuwait City,KWI,Turkish Airlines,TK6382,0,11L,Landed,TC-LJR,B77L,cargo
2025-12-19,09:26,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ148,1,11L,Landed,VN-A666,A320,passenger
2025-12-19,09:23,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN242,1,11L,Landed,VN-A899,A359,passenger
2025-12-19,09:20,01:02,Da Nang,DAD,Vietnam Airlines,VN158,1,11L,Landed,VN-A608,A321,passenger
2025-12-19,09:14,04:31,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A693,A21N,passenger
2025-12-19,09:11,01:46,Ho Chi Minh City,SGN,Avion Express,X9774,1,11L,Landed,9H-MLW,A320,passenger
2025-12-19,09:08,00:58,Da Nang,DAD,VietJet Air,VJ504,1,11L,Landed,VN-A525,A21N,passenger
2025-12-19,09:05,01:42,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH204,1,29R,Landed,PK-BBK,B739,passenger
2025-12-19,08:57,01:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,11L,Landed,VN-A868,B789,passenger
2025-12-19,08:51,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ176,1,11L,Landed,VN-A670,A321,passenger
2025-12-19,08:49,01:43,Hong Kong,HKG,HK express,UO540,2,11L,Landed,B-KKA,A21N,passenger
2025-12-19,08:41,01:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN238,1,11L,Landed,VN-A329,A321,passenger
2025-12-19,08:38,02:58,Singapore,SIN,Scoot,TR300,2,11L,Landed,9V-OFL,B788,passenger
2025-12-19,08:36,01:38,Shenzhen,SZX,Shenzhen Airlines,ZH101,2,11L,Landed,B-1683,A320,passenger
2025-12-19,08:28,01:19,Bangkok,BKK,K-Mile Air,8K525,0,11L,Landed,HS-KMD,B738,cargo
2025-12-19,08:26,01:26,Bangkok,DMK,AirAsia,FD642,2,29R,Landed,HS-ABA,A320,passenger
2025-12-19,08:17,03:27,Delhi,DEL,VietJet Air,VJ972,2,11L,Landed,VN-A820,A333,passenger
2025-12-19,08:02,02:46,Kuala Lumpur,KUL,AirAsia,AK9516,2,11R,Landed,9M-AQQ,A320,passenger
2025-12-19,07:59,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,11R,Landed,VN-A866,B789,passenger
2025-12-19,07:55,01:39,Ho Chi Minh City,SGN,Bamboo Airways,QH202,1,11R,Landed,ER-00005,A320,passenger
2025-12-19,07:50,02:56,Manila,MNL,Cebu Pacific,5J744,2,11L,Landed,RP-C4145,A21N,passenger
2025-12-19,07:44,05:54,Doha,DOH,Qatar Airways,QR982,2,11R,Landed,A7-BHV,B789,passenger
2025-12-19,07:41,01:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,11R,Landed,VN-A289,A321,passenger
2025-12-19,07:38,00:59,Da Nang,DAD,Vietnam Airlines,VN156,1,11R,Landed,VN-A327,A321,passenger
2025-12-19,07:29,02:52,Manila,MNL,Vietnam Airlines,VN646,2,11L,Landed,VN-A614,A321,passenger
2025-12-19,07:05,03:20,Cebu,CEB,Vietnam Airlines,VN642,2,11L,Landed,VN-A503,A21N,passenger
2025-12-19,06:53,01:04,Da Nang,DAD,VietJet Air,VJ502,1,11L,Landed,VN-A640,A321,passenger
2025-12-19,06:46,01:40,Ho Chi Minh City,SGN,N/A,VN6002,1,11L,Landed,VN-A363,A321,passenger
2025-12-19,06:17,10:05,Frankfurt,FRA,Vietnam Airlines,VN36,2,11L,Landed,VN-A870,B789,passenger
2025-12-19,06:07,10:38,Paris,CDG,Vietnam Airlines,VN18,2,N/A,Landed,VN-A890,A359,passenger
2025-12-19,06:02,04:01,Bengaluru,BLR,Vietnam Airlines,VN982,2,11L,Landed,VN-A619,A21N,passenger
2025-12-19,05:58,08:58,Melbourne,MEL,Vietnam Airlines,VN778,2,11L,Landed,VN-A892,A359,passenger
2025-12-19,05:51,03:55,Ahmedabad,AMD,VietJet Air,VJ1926,2,11L,Landed,VN-A671,A320,passenger
2025-12-19,05:48,03:13,Shanghai,PVG,VietJet Air,VJ7239,2,11L,Landed,VN-A636,A321,passenger
2025-12-19,05:31,01:37,Guangzhou,CAN,FedEx,FX6001,0,11L,Landed,N108FE,B763,cargo
2025-12-19,04:51,04:42,Seoul,ICN,Air Zeta,KJ389,0,11L,Landed,HL7507,B763,cargo
2025-12-19,04:40,01:42,Guangzhou,CAN,VietJet Air,VJ7527,2,11L,Landed,VN-A633,A321,passenger
2025-12-19,04:35,03:45,Mumbai,BOM,Vietnam Airlines,VN972,2,11L,Landed,VN-A872,B78X,passenger
2025-12-19,04:22,09:42,Munich,MUC,Vietnam Airlines,VN34,2,11L,Landed,VN-A865,B789,passenger
2025-12-19,03:47,03:16,Beijing,PKX,VietJet Air,VJ7713,2,11L,Landed,VN-A539,A21N,passenger
2025-12-19,03:36,01:34,Nha Trang,CXR,Vietnam Airlines,VN7558,1,11L,Landed,VN-A353,A321,passenger
2025-12-19,03:26,12:56,Anchorage,ANC,UPS,5X72,0,11L,Landed,N578UP,B744,cargo
2025-12-19,03:22,02:04,Kolkata,CCU,IndiGo,6E1631,2,11L,Landed,VT-IXO,A20N,passenger
2025-12-19,03:05,01:37,Ho Chi Minh City,SGN,VietJet Air,VJ182,1,11L,Landed,VN-A548,A21N,passenger
2025-12-19,02:36,01:30,Chengdu,TFU,VietJet Air,VJ7307,2,11L,Landed,VN-A534,A21N,passenger
2025-12-19,02:28,04:36,Seoul,ICN,Korean Air,KE361,0,11L,Landed,HL7605,B744,cargo
2025-12-19,02:26,05:01,Seoul,ICN,Air Zeta,KJ373,0,11L,Landed,HL8355,B738,cargo
2025-12-19,02:08,04:28,Seoul,ICN,Korean Air,KE9575,0,11L,Landed,HL8045,B77L,cargo
2025-12-19,02:01,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ178,1,11L,Landed,VN-A643,A321,passenger
2025-12-19,01:46,02:12,Wuhan,WUH,China Eastern Airlines,MU2573,2,11L,Landed,B-1422,B738,passenger
2025-12-19,01:41,01:31,Nha Trang,CXR,VietJet Air,VJ7614,1,11L,Landed,VN-A550,A21N,passenger
2025-12-19,01:37,03:16,Shanghai,PVG,China Eastern Airlines,MU5075,2,11L,Landed,B-1908,B738,passenger
2025-12-19,01:29,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7216,1,11L,Landed,VN-A514,A20N,passenger
2025-12-19,01:18,03:21,Shanghai,PVG,Juneyao Air,HO1329,2,11L,Landed,B-30CT,A20N,passenger
2025-12-19,01:11,03:08,Hangzhou,HGH,Air China,CA707,2,11L,Landed,B-6731,A320,passenger
2025-12-19,01:10,02:56,Manila,MNL,Philippine Airlines,PR595,2,29L,Landed,RP-C9903,A321,passenger
2025-12-19,00:59,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN270,1,11L,Landed,VN-A393,A321,passenger
2025-12-19,00:56,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN7206,1,11L,Landed,VN-A604,A321,passenger
2025-12-19,00:53,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ156,1,11L,Landed,VN-A500,A21N,passenger
2025-12-19,00:40,01:35,Shenzhen,SZX,Shenzhen Airlines,ZH107,2,11L,Landed,B-8219,A320,passenger
2025-12-19,00:36,04:59,Seoul,ICN,Jeju Air,7C2201,2,11L,Landed,HL8592,B38M,passenger
2025-12-19,00:27,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ180,1,11L,Landed,VN-A662,A320,passenger
2025-12-19,00:20,01:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ886,1,11L,Landed,VN-A279,A321,passenger
2025-12-19,00:13,00:53,Hue,HUI,Vietnam Airlines,VN1548,1,11L,Landed,VN-A603,A321,passenger
2025-12-19,00:00,01:21,Bangkok,BKK,Vietnam Airlines,VN616,2,11L,Landed,VN-A508,A21N,passenger
2025-12-20,23:45,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,11L,Landed,VN-A622,A21N,passenger
2025-12-20,23:40,01:02,Da Nang,DAD,VietJet Air,VJ518,1,11L,Landed,VN-A635,A321,passenger
2025-12-20,23:36,01:37,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ882,1,11L,Landed,VN-A279,A321,passenger
2025-12-20,23:27,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7242,1,11L,Landed,VN-A327,A321,passenger
2025-12-20,23:25,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ180,1,11L,Landed,VN-A632,A321,passenger
2025-12-20,23:22,01:57,Can Tho,VCA,VietJet Air,VJ464,1,11L,Landed,VN-A644,A321,passenger
2025-12-20,23:20,01:46,Ho Chi Minh City,SGN,Vietravel Airlines,VU794,1,11L,Landed,VN-A136,A320,passenger
2025-12-20,23:17,02:52,Kuala Lumpur,KUL,MJets Air,WW220,0,11L,Landed,9M-WWB,B738,cargo
2025-12-20,23:16,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ190,1,11L,Landed,VN-A637,A321,passenger
2025-12-20,23:10,05:33,Tokyo,NRT,All Nippon Airways,NH8447,0,11L,Landed,JA602F,B763,cargo
2025-12-20,23:06,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,11L,Landed,VN-A357,A321,passenger
2025-12-20,23:04,00:56,Hue,HUI,Vietnam Airlines,VN1548,1,11L,Landed,VN-A606,A321,passenger
2025-12-20,23:01,06:01,Tokyo,NRT,All Nippon Airways,NH897,2,29R,Landed,JA928A,B789,passenger
2025-12-20,22:52,01:34,Guangzhou,CAN,China Southern Airlines,CZ371,2,11L,Landed,B-8637,A20N,passenger
2025-12-20,22:49,05:26,Tokyo,NRT,Japan Airlines,JL751,2,11L,Landed,JA617J,B763,passenger
2025-12-20,22:46,01:42,Ho Chi Minh City,SGN,Bamboo Airways,QH286,1,11L,Landed,VN-A585,A321,passenger
2025-12-20,22:41,04:35,Seoul,ICN,Asiana Airlines,OZ733,2,11L,Landed,HL8079,A359,passenger
2025-12-20,22:39,01:39,Ho Chi Minh City,SGN,VietJet Air,VJ158,1,11L,Landed,VN-A550,A21N,passenger
2025-12-20,22:36,01:30,Nha Trang,CXR,VietJet Air,VJ784,1,11L,Landed,VN-A641,A321,passenger
2025-12-20,22:28,01:19,Siem Reap,SAI,Vietnam Airlines,VN842,2,11L,Landed,VN-A338,A321,passenger
2025-12-20,22:24,01:00,Da Nang,DAD,N/A,VN6070,1,29R,Landed,VN-A363,A321,passenger
2025-12-20,22:22,01:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,11L,Landed,VN-A616,A21N,passenger
2025-12-20,22:21,02:12,Kolkata,CCU,IndiGo,6E9478,0,11L,Landed,VT-IKW,A321,cargo
2025-12-20,22:14,04:28,Seoul,ICN,Korean Air,KE447,2,11L,Landed,HL8390,B789,passenger
2025-12-20,22:10,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,11L,Landed,VN-A870,B789,passenger
2025-12-20,22:08,01:27,Macau,MFM,Air Macau,NX982,2,11L,Landed,B-MBT,A21N,passenger
2025-12-20,22:05,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ196,1,11L,Landed,VN-A816,A333,passenger
2025-12-20,22:01,02:51,Kuala Lumpur,KUL,Vietnam Airlines,VN680,2,11L,Landed,VN-A398,A321,passenger
2025-12-20,21:59,01:50,Chengdu,TFU,Sichuan Airlines,3U3905,2,11L,Landed,B-6325,A320,passenger
2025-12-20,21:56,02:01,Can Tho,VCA,Vietnam Airlines,VN1206,1,11L,Landed,VN-A339,A321,passenger
2025-12-20,21:53,01:42,Nha Trang,CXR,Vietnam Airlines,VN1562,1,11L,Landed,VN-A602,A321,passenger
2025-12-20,21:49,01:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,11L,Landed,VN-A864,B789,passenger
2025-12-20,21:47,02:57,Taipei,TPE,VietJet Air,VJ943,2,11L,Landed,VN-A528,A21N,passenger
2025-12-20,21:44,01:45,Nha Trang,CXR,Vietnam Airlines,VN7568,1,11L,Landed,VN-A625,A21N,passenger
2025-12-20,21:42,01:56,Ho Chi Minh City,SGN,VietJet Air,VJ166,1,11L,Landed,VN-A661,A321,passenger
2025-12-20,21:39,01:58,Ho Chi Minh City,SGN,VietJet Air,VJ154,1,11L,Landed,VN-A643,A321,passenger
2025-12-20,21:36,01:46,Lijiang,LJG,Bamboo Airways,QH801,2,11L,Landed,VN-A596,A20N,passenger
2025-12-20,21:34,04:54,Denpasar,DPS,VietJet Air,VJ998,2,11L,Landed,VN-A548,A21N,passenger
2025-12-20,21:30,01:58,Shenzhen,SZX,China Southern Airlines,CZ8083,2,11L,Landed,B-1653,A320,passenger
2025-12-20,21:27,01:52,Da Lat,DLI,VietJet Air,VJ410,1,11L,Landed,VN-A689,A320,passenger
2025-12-20,21:24,03:07,Singapore,SIN,UPS,5X99,0,11L,Landed,N627UP,B748,cargo
2025-12-20,21:21,01:59,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ878,1,11L,Landed,VN-A282,A21N,passenger
2025-12-20,21:18,01:42,Bangkok,BKK,Vietnam Airlines,VN618,2,11L,Landed,VN-A326,A321,passenger
2025-12-20,21:15,01:58,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH262,1,11L,Landed,PK-BBK,B739,passenger
2025-12-20,21:12,01:03,Vientiane,VTE,Vietnam Airlines,VN920,2,11L,Landed,VN-A331,A321,passenger
2025-12-20,21:09,06:11,Tokyo,HND,Vietnam Airlines,VN385,2,11L,Landed,VN-A898,A359,passenger
2025-12-20,21:07,01:36,Bangkok,BKK,VietJet Air,VJ904,2,11L,Landed,VN-A580,A21N,passenger
2025-12-20,21:04,01:38,Siem Reap,SAI,VietJet Air,VJ914,2,11L,Landed,VN-A578,A21N,passenger
2025-12-20,21:00,02:00,Ho Chi Minh City,SGN,VietJet Air,VJ152,1,11L,Landed,VN-A674,A21N,passenger
2025-12-20,20:58,01:16,Da Nang,DAD,Vietnam Airlines,VN7196,1,11L,Landed,VN-A501,A21N,passenger
2025-12-20,20:55,09:15,Sydney,SYD,Vietnam Airlines,VN786,2,11L,Landed,VN-A899,A359,passenger
2025-12-20,20:52,04:33,Seoul,ICN,Vietnam Airlines,VN415,2,11L,Landed,VN-A886,A359,passenger
2025-12-20,20:51,01:15,Da Nang,DAD,Vietravel Airlines,VU658,1,11L,Landed,VN-A129,A321,passenger
2025-12-20,20:46,01:41,Bangkok,DMK,AirAsia,FD644,2,11L,Landed,HS-EAG,A21N,passenger
2025-12-20,20:44,01:33,Siem Reap,SAI,Vietnam Airlines,VN836,2,11L,Landed,VN-A356,A321,passenger
2025-12-20,20:41,01:55,Phu Quoc,PQC,VietJet Air,VJ1440,1,11L,Landed,VN-A537,A21N,passenger
2025-12-20,20:38,01:12,Da Nang,DAD,Vietnam Airlines,VN188,1,11L,Landed,VN-A513,A20N,passenger
2025-12-20,20:36,05:45,Tokyo,NRT,VietJet Air,VJ935,2,11L,Landed,VN-A538,A21N,passenger
2025-12-20,20:33,01:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,11L,Landed,VN-A877,B78X,passenger
2025-12-20,20:30,01:51,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,11L,Landed,VN-A334,A321,passenger
2025-12-20,20:28,02:55,Taichung,RMQ,VietJet Air,VJ949,2,11L,Landed,VN-A525,A21N,passenger
2025-12-20,20:26,01:07,Hue,HUI,Vietnam Airlines,VN1544,1,11L,Landed,VN-A393,A321,passenger
2025-12-20,20:22,01:52,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ868,1,11L,Landed,VN-A280,A321,passenger
2025-12-20,20:20,02:06,Enshi,ENH,West Air,PN6535,2,11L,Landed,B-8642,A320,passenger
2025-12-20,20:16,01:08,Da Nang,DAD,VietJet Air,VJ516,1,11L,Landed,VN-A662,A320,passenger
2025-12-20,20:13,02:44,Kuala Lumpur,KUL,China Airlines,CI5866,0,29R,Landed,B-18720,B744,cargo
2025-12-20,20:10,01:50,Ho Chi Minh City,SGN,Bamboo Airways,QH242,1,11L,Landed,ER-00005,A320,passenger
2025-12-20,20:08,01:21,Pleiku,PXU,VietJet Air,VJ424,1,11L,Landed,VN-A640,A321,passenger
2025-12-20,20:04,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ172,1,11L,Landed,VN-A677,A321,passenger
2025-12-20,20:01,00:45,Luang Prabang,LPQ,Vietnam Airlines,VN930,2,11L,Landed,VN-A325,A321,passenger
2025-12-20,19:55,00:59,Da Nang,DAD,Bamboo Airways,QH148,1,11L,Landed,VN-A227,A321,passenger
2025-12-20,19:51,01:29,Naypyidaw,NYT,Myanmar Airways International,8M450,2,11L,Landed,XY-ALO,E190,passenger
2025-12-20,19:48,06:04,Doha,DOH,Qatar Airways,QR984,2,11L,Landed,A7-BCX,B788,passenger
2025-12-20,19:44,05:18,Osaka,KIX,VietJet Air,VJ931,2,11L,Landed,VN-A536,A21N,passenger
2025-12-20,19:40,01:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,11L,Landed,VN-A873,B78X,passenger
2025-12-20,19:38,00:59,Da Nang,DAD,Vietnam Airlines,VN180,1,11L,Landed,VN-A396,A321,passenger
2025-12-20,19:34,03:36,Beijing,PEK,Vietnam Airlines,VN513,2,11L,Landed,VN-A329,A321,passenger
2025-12-20,19:31,01:42,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,11L,Landed,VN-A289,A321,passenger
2025-12-20,19:22,10:39,Leipzig,LEJ,DHL Air,QY578,0,11L,Landed,D-ALMD,A332,cargo
2025-12-20,19:18,00:41,Vinh,VII,Vietnam Airlines,VN1718,1,11L,Landed,VN-A514,A20N,passenger
