Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category,Scheduled_Time,Arrival_Planned_Landing_Time,Arrival_Actual_Landing_Time,Arrival_Flight_Duration_Minutes,Arrival_Planned_Landing_DateTime,Arrival_Actual_Landing_DateTime,Scheduled_DateTime,Actual_DateTime,Is_Return_Emergency,Is_Same_Origin_Unmatched,Same_Origin_Action,Military_Count_1h,Military_Count_3h,Is_Military_Active
2026-02-01,23:34,01:01,Hue,HUI,VietJet Air,VJ315,1,25R,Landed,VN-A636,A321,passenger,N/A,N/A,23:34,61,N/A,2026-02-01 23:34:00,N/A,2026-02-01 23:34:00,False,False,N/A,0,0,False
2026-02-01,23:27,02:08,Manila,MNL,Cebu Pacific,5J751,2,25R,Landed,RP-C4122,A21N,passenger,N/A,N/A,23:27,128,N/A,2026-02-01 23:27:00,N/A,2026-02-01 23:27:00,False,False,N/A,0,0,False
2026-02-01,23:24,00:40,Phu Quoc,PQC,Vietnam Airlines,VN1834,3,25R,Landed,VN-A603,A321,passenger,N/A,N/A,23:24,40,N/A,2026-02-01 23:24:00,N/A,2026-02-01 23:24:00,False,False,N/A,0,0,False
2026-02-01,23:22,05:21,Seoul,ICN,Asiana Airlines,OZ735,2,25R,Landed,HL8398,A21N,passenger,N/A,N/A,23:22,321,N/A,2026-02-01 23:22:00,N/A,2026-02-01 23:22:00,False,False,N/A,0,0,False
2026-02-01,23:19,01:30,Vinh,VII,Bamboo Airways,QH1155,3,25R,Landed,VN-A596,A20N,passenger,N/A,N/A,23:19,90,N/A,2026-02-01 23:19:00,N/A,2026-02-01 23:19:00,False,False,N/A,0,0,False
2026-02-01,23:15,05:01,Seoul,ICN,Korean Air,KE479,2,25R,Landed,HL7584,A333,passenger,N/A,N/A,23:15,301,N/A,2026-02-01 23:15:00,N/A,2026-02-01 23:15:00,False,False,N/A,0,0,False
2026-02-01,23:11,01:44,Hanoi,HAN,Vietnam Airlines,VN7245,3,25R,Landed,VN-A873,B78X,passenger,N/A,N/A,23:11,104,N/A,2026-02-01 23:11:00,N/A,2026-02-01 23:11:00,False,False,N/A,0,0,False
2026-02-01,23:08,01:49,Hanoi,HAN,Vietnam Airlines,VN221,3,25R,Landed,VN-A399,A321,passenger,N/A,N/A,23:08,109,N/A,2026-02-01 23:08:00,N/A,2026-02-01 23:08:00,False,False,N/A,0,0,False
2026-02-01,23:06,05:15,Seoul,ICN,Korean Air,KE475,2,25R,Landed,HL8208,B77W,passenger,N/A,N/A,23:06,315,N/A,2026-02-01 23:06:00,N/A,2026-02-01 23:06:00,False,False,N/A,0,0,False
2026-02-01,23:03,04:00,Shanghai,PVG,Juneyao Air,HO1327,2,25R,Landed,B-6788,A320,passenger,N/A,N/A,23:03,240,N/A,2026-02-01 23:03:00,N/A,2026-02-01 23:03:00,False,False,N/A,0,0,False
2026-02-01,23:01,01:48,Hanoi,HAN,Vietravel Airlines,VU787,3,25R,Landed,9H-MLW,A320,passenger,N/A,N/A,23:01,108,N/A,2026-02-01 23:01:00,N/A,2026-02-01 23:01:00,False,False,N/A,0,0,False
2026-02-01,22:58,01:20,Bangkok,BKK,Vietnam Airlines,VN608,2,25R,Landed,VN-A323,A321,passenger,N/A,N/A,22:58,80,N/A,2026-02-01 22:58:00,N/A,2026-02-01 22:58:00,False,False,N/A,0,0,False
2026-02-01,22:55,01:48,Hanoi,HAN,VietJet Air,VJ155,1,25R,Landed,VN-A668,A320,passenger,N/A,N/A,22:55,108,N/A,2026-02-01 22:55:00,N/A,2026-02-01 22:55:00,False,False,N/A,0,0,False
2026-02-01,22:53,01:45,Sao Vang,THD,VietJet Air,VJ257,1,25R,Landed,VN-A542,A321,passenger,N/A,N/A,22:53,105,N/A,2026-02-01 22:53:00,N/A,2026-02-01 22:53:00,False,False,N/A,0,0,False
2026-02-01,22:50,02:06,Hong Kong,HKG,United Airlines,UA152,2,25R,Landed,N29991,B789,passenger,N/A,N/A,22:50,126,N/A,2026-02-01 22:50:00,N/A,2026-02-01 22:50:00,False,False,N/A,0,0,False
2026-02-01,22:48,01:47,Hanoi,HAN,Vietravel Airlines,VU779,3,25R,Landed,VN-A289,A321,passenger,N/A,N/A,22:48,107,N/A,2026-02-01 22:48:00,N/A,2026-02-01 22:48:00,False,False,N/A,0,0,False
2026-02-01,22:45,01:10,Da Nang,DAD,Vietnam Airlines,VN143,3,25R,Landed,VN-A395,A321,passenger,N/A,N/A,22:45,70,N/A,2026-02-01 22:45:00,N/A,2026-02-01 22:45:00,False,False,N/A,0,0,False
2026-02-01,22:42,01:50,Hanoi,HAN,Vietnam Airlines,VN7021,3,25R,Landed,VN-A886,A359,passenger,N/A,N/A,22:42,110,N/A,2026-02-01 22:42:00,N/A,2026-02-01 22:42:00,False,False,N/A,0,0,False
2026-02-01,22:39,00:54,Phnom Penh,KTI,Air Cambodia,K6818,2,25R,Landed,XU-610,AT76,passenger,N/A,N/A,22:39,54,N/A,2026-02-01 22:39:00,N/A,2026-02-01 22:39:00,False,False,N/A,0,0,False
2026-02-01,22:36,01:33,Vinh,VII,VietJet Air,VJ1221,1,25R,Landed,VN-A650,A320,passenger,N/A,N/A,22:36,93,N/A,2026-02-01 22:36:00,N/A,2026-02-01 22:36:00,False,False,N/A,0,0,False
2026-02-01,22:34,04:12,Shanghai,PVG,Spring Airlines,9C7557,2,25R,Landed,B-9965,A320,passenger,N/A,N/A,22:34,252,N/A,2026-02-01 22:34:00,N/A,2026-02-01 22:34:00,False,False,N/A,0,0,False
2026-02-01,22:31,01:45,Hanoi,HAN,Vietnam Airlines,VN265,3,25R,Landed,VN-A869,B789,passenger,N/A,N/A,22:31,105,N/A,2026-02-01 22:31:00,N/A,2026-02-01 22:31:00,False,False,N/A,0,0,False
2026-02-01,22:29,00:40,Nha Trang,CXR,Vietnam Airlines,VN1351,3,25R,Landed,VN-A619,A21N,passenger,N/A,N/A,22:29,40,N/A,2026-02-01 22:29:00,N/A,2026-02-01 22:29:00,False,False,N/A,0,0,False
2026-02-01,22:27,01:06,Da Nang,DAD,VietJet Air,VJ637,1,25R,Landed,VN-A642,A321,passenger,N/A,N/A,22:27,66,N/A,2026-02-01 22:27:00,N/A,2026-02-01 22:27:00,False,False,N/A,0,0,False
2026-02-01,22:23,01:43,Haiphong,HPH,Vietnam Airlines,VN1181,3,25R,Landed,VN-A356,A321,passenger,N/A,N/A,22:23,103,N/A,2026-02-01 22:23:00,N/A,2026-02-01 22:23:00,False,False,N/A,0,0,False
2026-02-01,22:22,06:10,Tokyo,NRT,Japan Airlines,JL759,2,25R,Landed,JA823J,B788,passenger,N/A,N/A,22:22,370,N/A,2026-02-01 22:22:00,N/A,2026-02-01 22:22:00,False,False,N/A,0,0,False
2026-02-01,22:19,00:55,Siem Reap,SAI,Vietnam Airlines,VN814,2,25R,Landed,VN-A601,A321,passenger,N/A,N/A,22:19,55,N/A,2026-02-01 22:19:00,N/A,2026-02-01 22:19:00,False,False,N/A,0,0,False
2026-02-01,22:17,03:08,Taipei,TPE,VietJet Air,VJ843,2,25R,Landed,VN-A534,A21N,passenger,N/A,N/A,22:17,188,N/A,2026-02-01 22:17:00,N/A,2026-02-01 22:17:00,False,False,N/A,0,0,False
2026-02-01,22:14,01:17,Bangkok,BKK,VietJet Air,VJ806,2,25R,Landed,VN-A677,A321,passenger,N/A,N/A,22:14,77,N/A,2026-02-01 22:14:00,N/A,2026-02-01 22:14:00,False,False,N/A,0,0,False
2026-02-01,22:11,03:14,Taipei,TPE,EVA Air,BR381,2,25R,Landed,B-16337,A333,passenger,N/A,N/A,22:11,194,N/A,2026-02-01 22:11:00,N/A,2026-02-01 22:11:00,False,False,N/A,0,0,False
2026-02-01,22:09,01:48,Hanoi,HAN,Vietnam Airlines,VN263,3,25R,Landed,VN-A878,B78X,passenger,N/A,N/A,22:09,108,N/A,2026-02-01 22:09:00,N/A,2026-02-01 22:09:00,False,False,N/A,0,0,False
2026-02-01,22:04,01:03,Chu Lai,VCL,VietJet Air,VJ377,1,25R,Landed,LY-NVE,A320,passenger,N/A,N/A,22:04,63,N/A,2026-02-01 22:04:00,N/A,2026-02-01 22:04:00,False,False,N/A,0,0,False
2026-02-01,22:01,00:44,Nha Trang,CXR,Vietnam Airlines,VN6151,3,25R,Landed,VN-A354,A321,passenger,N/A,N/A,22:01,44,N/A,2026-02-01 22:01:00,N/A,2026-02-01 22:01:00,False,False,N/A,0,0,False
2026-02-01,21:59,02:52,Xiamen,XMN,Xiamen Air,MF841,2,25R,Landed,B-5791,B738,passenger,N/A,N/A,21:59,172,N/A,2026-02-01 21:59:00,N/A,2026-02-01 21:59:00,False,False,N/A,0,0,False
2026-02-01,21:56,01:09,Da Nang,DAD,Vietnam Airlines,VN7113,3,25R,Landed,VN-A606,A321,passenger,N/A,N/A,21:56,69,N/A,2026-02-01 21:56:00,N/A,2026-02-01 21:56:00,False,False,N/A,0,0,False
2026-02-01,21:54,00:57,Qui Nhon,UIH,VietJet Air,VJ1387,1,25R,Landed,VN-A645,A321,passenger,N/A,N/A,21:54,57,N/A,2026-02-01 21:54:00,N/A,2026-02-01 21:54:00,False,False,N/A,0,0,False
2026-02-01,21:51,02:26,Guangzhou,CAN,China Southern Airlines,CZ367,2,25R,Landed,B-32JL,A20N,passenger,N/A,N/A,21:51,146,N/A,2026-02-01 21:51:00,N/A,2026-02-01 21:51:00,False,False,N/A,0,0,False
2026-02-01,21:47,06:01,Tokyo,HND,All Nippon Airways,NH891,2,25R,Landed,JA901A,B78X,passenger,N/A,N/A,21:47,361,N/A,2026-02-01 21:47:00,N/A,2026-02-01 21:47:00,False,False,N/A,0,0,False
2026-02-01,21:45,01:11,Da Nang,DAD,VietJet Air,VJ649,1,25R,Landed,VN-A633,A321,passenger,N/A,N/A,21:45,71,N/A,2026-02-01 21:45:00,N/A,2026-02-01 21:45:00,False,False,N/A,0,0,False
2026-02-01,21:43,02:12,Hong Kong,HKG,VietJet Air,VJ877,2,25R,Landed,VN-A607,A21N,passenger,N/A,N/A,21:43,132,N/A,2026-02-01 21:43:00,N/A,2026-02-01 21:43:00,False,False,N/A,0,0,False
2026-02-01,21:40,01:40,Sao Vang,THD,VietJet Air,VJ249,1,25R,Landed,VN-A685,A321,passenger,N/A,N/A,21:40,100,N/A,2026-02-01 21:40:00,N/A,2026-02-01 21:40:00,False,False,N/A,0,0,False
2026-02-01,21:38,01:43,Singapore,SIN,Vietnam Airlines,VN656,2,25R,Landed,VN-A614,A321,passenger,N/A,N/A,21:38,103,N/A,2026-02-01 21:38:00,N/A,2026-02-01 21:38:00,False,False,N/A,0,0,False
2026-02-01,21:36,01:56,Hanoi,HAN,VietJet Air,VJ147,1,25R,Landed,VN-A666,A320,passenger,N/A,N/A,21:36,116,N/A,2026-02-01 21:36:00,N/A,2026-02-01 21:36:00,False,False,N/A,0,0,False
2026-02-01,21:32,01:19,Bangkok,BKK,Vietnam Airlines,VN606,2,25R,Landed,VN-A396,A321,passenger,N/A,N/A,21:32,79,N/A,2026-02-01 21:32:00,N/A,2026-02-01 21:32:00,False,False,N/A,0,0,False
2026-02-01,21:31,01:49,Hanoi,HAN,Sun PhuQuoc Airways,9G873,3,25R,Landed,VN-A284,A21N,passenger,N/A,N/A,21:31,109,N/A,2026-02-01 21:31:00,N/A,2026-02-01 21:31:00,False,False,N/A,0,0,False
2026-02-01,21:28,01:39,Sao Vang,THD,Vietnam Airlines,VN7275,3,25R,Landed,VN-A616,A21N,passenger,N/A,N/A,21:28,99,N/A,2026-02-01 21:28:00,N/A,2026-02-01 21:28:00,False,False,N/A,0,0,False
2026-02-01,21:25,05:11,Seoul,ICN,Vietnam Airlines,VN403,2,25R,Landed,VN-A335,A321,passenger,N/A,N/A,21:25,311,N/A,2026-02-01 21:25:00,N/A,2026-02-01 21:25:00,False,False,N/A,0,0,False
2026-02-01,21:23,01:47,Hanoi,HAN,VietJet Air,VJ193,1,25R,Landed,VN-A549,A21N,passenger,N/A,N/A,21:23,107,N/A,2026-02-01 21:23:00,N/A,2026-02-01 21:23:00,False,False,N/A,0,0,False
2026-02-01,21:20,01:48,Hanoi,HAN,VietJet Air,VJ173,1,25R,Landed,VN-A684,A321,passenger,N/A,N/A,21:20,108,N/A,2026-02-01 21:20:00,N/A,2026-02-01 21:20:00,False,False,N/A,0,0,False
2026-02-01,21:17,01:51,Vientiane,VTE,VietJet Air,VJ1832,2,25R,Landed,VN-A689,A320,passenger,N/A,N/A,21:17,111,N/A,2026-02-01 21:17:00,N/A,2026-02-01 21:17:00,False,False,N/A,0,0,False
2026-02-01,21:15,01:43,Sao Vang,THD,Bamboo Airways,QH1173,3,25R,Landed,ER-00005,A320,passenger,N/A,N/A,21:15,103,N/A,2026-02-01 21:15:00,N/A,2026-02-01 21:15:00,False,False,N/A,0,0,False
2026-02-01,21:12,07:52,Sydney,SYD,Jetstar,JQ61,2,25R,Landed,VH-VKF,B788,passenger,N/A,N/A,21:12,472,N/A,2026-02-01 21:12:00,N/A,2026-02-01 21:12:00,False,False,N/A,0,0,False
2026-02-01,21:09,01:48,Hanoi,HAN,Vietnam Airlines,VN219,3,25R,Landed,VN-A861,B789,passenger,N/A,N/A,21:09,108,N/A,2026-02-01 21:09:00,N/A,2026-02-01 21:09:00,False,False,N/A,0,0,False
2026-02-01,21:08,01:15,Da Nang,DAD,Vietnam Airlines,VN141,3,25R,Landed,VN-A390,A321,passenger,N/A,N/A,21:08,75,N/A,2026-02-01 21:08:00,N/A,2026-02-01 21:08:00,False,False,N/A,0,0,False
2026-02-01,21:06,01:51,Vinh,VII,VietJet Air,VJ221,1,25R,Landed,VN-A644,A321,passenger,N/A,N/A,21:06,111,N/A,2026-02-01 21:06:00,N/A,2026-02-01 21:06:00,False,False,N/A,0,0,False
2026-02-01,21:03,02:02,Hanoi,HAN,Vietnam Airlines,VN231,3,25R,Landed,VN-A874,B78X,passenger,N/A,N/A,21:03,122,N/A,2026-02-01 21:03:00,N/A,2026-02-01 21:03:00,False,False,N/A,0,0,False
2026-02-01,21:00,01:35,Dong Hoi,VDH,VietJet Air,VJ261,1,25R,Landed,VN-A699,A320,passenger,N/A,N/A,21:00,95,N/A,2026-02-01 21:00:00,N/A,2026-02-01 21:00:00,False,False,N/A,0,0,False
2026-02-01,20:57,01:24,Bangkok,DMK,AirAsia,FD658,2,25R,Landed,HS-CBG,A20N,passenger,N/A,N/A,20:57,84,N/A,2026-02-01 20:57:00,N/A,2026-02-01 20:57:00,False,False,N/A,0,0,False
2026-02-01,20:54,01:17,Da Nang,DAD,VietJet Air,VJ641,1,25R,Landed,VN-A634,A321,passenger,N/A,N/A,20:54,77,N/A,2026-02-01 20:54:00,N/A,2026-02-01 20:54:00,False,False,N/A,0,0,False
2026-02-01,20:51,01:01,Pleiku,PXU,VietJet Air,VJ397,1,25R,Landed,LY-NVG,A320,passenger,N/A,N/A,20:51,61,N/A,2026-02-01 20:51:00,N/A,2026-02-01 20:51:00,False,False,N/A,0,0,False
2026-02-01,20:49,01:42,Singapore,SIN,VietJet Air,VJ812,2,25R,Landed,VN-A671,A320,passenger,N/A,N/A,20:49,102,N/A,2026-02-01 20:49:00,N/A,2026-02-01 20:49:00,False,False,N/A,0,0,False
2026-02-01,20:47,02:17,Hong Kong,HKG,Vietnam Airlines,VN595,2,25R,Landed,VN-A338,A321,passenger,N/A,N/A,20:47,137,N/A,2026-02-01 20:47:00,N/A,2026-02-01 20:47:00,False,False,N/A,0,0,False
2026-02-01,20:44,01:56,Hanoi,HAN,Sun PhuQuoc Airways,9G869,3,25R,Landed,VN-A280,A321,passenger,N/A,N/A,20:44,116,N/A,2026-02-01 20:44:00,N/A,2026-02-01 20:44:00,False,False,N/A,0,0,False
2026-02-01,20:41,01:14,Da Nang,DAD,Vietnam Airlines,VN7119,3,25R,Landed,VN-A514,A20N,passenger,N/A,N/A,20:41,74,N/A,2026-02-01 20:41:00,N/A,2026-02-01 20:41:00,False,False,N/A,0,0,False
2026-02-01,20:39,00:56,Qui Nhon,UIH,VietJet Air,VJ385,1,25R,Landed,VN-A676,A320,passenger,N/A,N/A,20:39,56,N/A,2026-02-01 20:39:00,N/A,2026-02-01 20:39:00,False,False,N/A,0,0,False
2026-02-01,20:37,01:34,Kuala Lumpur,KUL,Vietnam Airlines,VN678,2,25R,Landed,VN-A339,A321,passenger,N/A,N/A,20:37,94,N/A,2026-02-01 20:37:00,N/A,2026-02-01 20:37:00,False,False,N/A,0,0,False
2026-02-01,20:33,01:10,Hue,HUI,Vietnam Airlines,VN6161,3,25R,Landed,VN-A359,A321,passenger,N/A,N/A,20:33,70,N/A,2026-02-01 20:33:00,N/A,2026-02-01 20:33:00,False,False,N/A,0,0,False
2026-02-01,20:31,01:24,Dong Hoi,VDH,VietJet Air,VJ263,1,25R,Landed,LY-MLN,A320,passenger,N/A,N/A,20:31,84,N/A,2026-02-01 20:31:00,N/A,2026-02-01 20:31:00,False,False,N/A,0,0,False
2026-02-01,20:29,00:40,Buon Ma Thuot,BMV,Vietnam Airlines,VN1415,3,25R,Landed,VN-A613,A321,passenger,N/A,N/A,20:29,40,N/A,2026-02-01 20:29:00,N/A,2026-02-01 20:29:00,False,False,N/A,0,0,False
2026-02-01,20:26,00:42,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1986,3,25R,Landed,VN-A282,A21N,passenger,N/A,N/A,20:26,42,N/A,2026-02-01 20:26:00,N/A,2026-02-01 20:26:00,False,False,N/A,0,0,False
2026-02-01,20:24,01:49,Hanoi,HAN,Bamboo Airways,QH271,3,25R,Landed,VN-A227,A321,passenger,N/A,N/A,20:24,109,N/A,2026-02-01 20:24:00,N/A,2026-02-01 20:24:00,False,False,N/A,0,0,False
2026-02-01,20:21,01:43,Hanoi,HAN,Vietnam Airlines,VN259,3,25R,Landed,VN-A871,B789,passenger,N/A,N/A,20:21,103,N/A,2026-02-01 20:21:00,N/A,2026-02-01 20:21:00,False,False,N/A,0,0,False
2026-02-01,20:18,01:46,Hanoi,HAN,VietJet Air,VJ163,1,25R,Landed,LY-MLI,A320,passenger,N/A,N/A,20:18,106,N/A,2026-02-01 20:18:00,N/A,2026-02-01 20:18:00,False,False,N/A,0,0,False
2026-02-01,20:16,01:45,Haiphong,HPH,Vietnam Airlines,VN7173,3,25R,Landed,9H-MLE,A320,passenger,N/A,N/A,20:16,105,N/A,2026-02-01 20:16:00,N/A,2026-02-01 20:16:00,False,False,N/A,0,0,False
2026-02-01,20:14,01:45,Hanoi,HAN,VietJet Air,VJ177,1,25R,Landed,VN-A814,A333,passenger,N/A,N/A,20:14,105,N/A,2026-02-01 20:14:00,N/A,2026-02-01 20:14:00,False,False,N/A,0,0,False
2026-02-01,20:11,00:43,Nha Trang,CXR,VietJet Air,VJ601,1,25R,Landed,VN-A630,A321,passenger,N/A,N/A,20:11,43,N/A,2026-02-01 20:11:00,N/A,2026-02-01 20:11:00,False,False,N/A,0,0,False
2026-02-01,20:08,00:46,Phu Quoc,PQC,Vietravel Airlines,VU302,3,25R,Landed,VN-A129,A321,passenger,N/A,N/A,20:08,46,N/A,2026-02-01 20:08:00,N/A,2026-02-01 20:08:00,False,False,N/A,0,0,False
2026-02-01,20:05,00:33,Da Lat,DLI,Vietnam Airlines,VN1387,3,25R,Landed,VN-A603,A321,passenger,N/A,N/A,20:05,33,N/A,2026-02-01 20:05:00,N/A,2026-02-01 20:05:00,False,False,N/A,0,0,False
2026-02-01,20:04,01:05,Da Nang,DAD,Vietnam Airlines,VN137,3,25R,Landed,VN-A336,A321,passenger,N/A,N/A,20:04,65,N/A,2026-02-01 20:04:00,N/A,2026-02-01 20:04:00,False,False,N/A,0,0,False
2026-02-01,20:01,01:10,Da Nang,DAD,Bamboo Airways,QH173,3,25R,Landed,VN-A585,A321,passenger,N/A,N/A,20:01,70,N/A,2026-02-01 20:01:00,N/A,2026-02-01 20:01:00,False,False,N/A,0,0,False
2026-02-01,19:58,04:53,Delhi,DEL,Air India,AI2388,2,25R,Landed,VT-EXU,A20N,passenger,N/A,N/A,19:58,293,N/A,2026-02-01 19:58:00,N/A,2026-02-01 19:58:00,False,False,N/A,0,0,False
2026-02-01,19:55,01:07,Hue,HUI,VietJet Air,VJ309,1,25R,Landed,VN-A648,A321,passenger,N/A,N/A,19:55,67,N/A,2026-02-01 19:55:00,N/A,2026-02-01 19:55:00,False,False,N/A,0,0,False
2026-02-01,19:53,01:41,Singapore,SIN,Vietnam Airlines,VN654,2,25R,Landed,VN-A331,A321,passenger,N/A,N/A,19:53,101,N/A,2026-02-01 19:53:00,N/A,2026-02-01 19:53:00,False,False,N/A,0,0,False
2026-02-01,19:47,01:45,Hanoi,HAN,VietJet Air,VJ145,1,25R,Landed,VN-A651,A321,passenger,N/A,N/A,19:47,105,N/A,2026-02-01 19:47:00,N/A,2026-02-01 19:47:00,False,False,N/A,0,0,False
2026-02-01,19:45,01:04,Hue,HUI,Vietnam Airlines,VN1375,3,25R,Landed,VN-A602,A321,passenger,N/A,N/A,19:45,64,N/A,2026-02-01 19:45:00,N/A,2026-02-01 19:45:00,False,False,N/A,0,0,False
2026-02-01,19:40,00:54,Siem Reap,SAI,FlyOne,K6828,2,25R,Landed,ER-00011,A320,passenger,N/A,N/A,19:40,54,N/A,2026-02-01 19:40:00,N/A,2026-02-01 19:40:00,False,False,N/A,0,0,False
2026-02-01,19:37,01:38,Kuala Lumpur,KUL,AirAsia,AK524,2,25R,Landed,9M-AJG,A320,passenger,N/A,N/A,19:37,98,N/A,2026-02-01 19:37:00,N/A,2026-02-01 19:37:00,False,False,N/A,0,0,False
2026-02-01,19:34,06:17,Dubai,DXB,Emirates,EK392,2,25R,Landed,A6-ENB,B77W,passenger,N/A,N/A,19:34,377,N/A,2026-02-01 19:34:00,N/A,2026-02-01 19:34:00,False,False,N/A,0,0,False
2026-02-01,19:32,01:30,Vinh,VII,VietJet Air,VJ211,1,25R,Landed,VN-A551,A21N,passenger,N/A,N/A,19:32,90,N/A,2026-02-01 19:32:00,N/A,2026-02-01 19:32:00,False,False,N/A,0,0,False
2026-02-01,19:29,01:33,Brunei,BWN,Royal Brunei Airlines,BI383,2,25R,Landed,V8-RBG,A20N,passenger,N/A,N/A,19:29,93,N/A,2026-02-01 19:29:00,N/A,2026-02-01 19:29:00,False,False,N/A,0,0,False
2026-02-01,19:27,01:43,Hanoi,HAN,Vietnam Airlines,VN257,3,25R,Landed,VN-A877,B78X,passenger,N/A,N/A,19:27,103,N/A,2026-02-01 19:27:00,N/A,2026-02-01 19:27:00,False,False,N/A,0,0,False
2026-02-01,19:24,00:50,Siem Reap,SAI,Vietnam Airlines,VN812,2,25R,Landed,VN-A623,A21N,passenger,N/A,N/A,19:24,50,N/A,2026-02-01 19:24:00,N/A,2026-02-01 19:24:00,False,False,N/A,0,0,False
2026-02-01,19:22,01:46,Hanoi,HAN,Bamboo Airways,QH255,3,25R,Landed,PK-BBK,B739,passenger,N/A,N/A,19:22,106,N/A,2026-02-01 19:22:00,N/A,2026-02-01 19:22:00,False,False,N/A,0,0,False
2026-02-01,19:18,01:17,Bangkok,BKK,Thai Airways,TG556,2,25R,Landed,HS-TXM,A320,passenger,N/A,N/A,19:18,77,N/A,2026-02-01 19:18:00,N/A,2026-02-01 19:18:00,False,False,N/A,0,1,False
2026-02-01,19:16,01:49,Hanoi,HAN,Vietnam Airlines,VN217,3,25R,Landed,VN-A890,A359,passenger,N/A,N/A,19:16,109,N/A,2026-02-01 19:16:00,N/A,2026-02-01 19:16:00,False,False,N/A,0,1,False
2026-02-01,19:14,01:31,Penang,PEN,Ups,5X168,0,25R,Landed,N302UP,B763,cargo,N/A,N/A,19:14,91,N/A,2026-02-01 19:14:00,N/A,2026-02-01 19:14:00,False,False,N/A,0,1,False
2026-02-01,19:12,01:33,Vinh,VII,Vietnam Airlines,VN1267,3,25R,Landed,9H-MLX,A320,passenger,N/A,N/A,19:12,93,N/A,2026-02-01 19:12:00,N/A,2026-02-01 19:12:00,False,False,N/A,0,1,False
2026-02-01,19:10,01:01,Chu Lai,VCL,Vietnam Airlines,VN1469,3,25R,Landed,VN-A393,A321,passenger,N/A,N/A,19:10,61,N/A,2026-02-01 19:10:00,N/A,2026-02-01 19:10:00,False,False,N/A,0,1,False
2026-02-01,19:07,00:55,Qui Nhon,UIH,Bamboo Airways,QH1125,3,25R,Landed,JU-1410,A320,passenger,N/A,N/A,19:07,55,N/A,2026-02-01 19:07:00,N/A,2026-02-01 19:07:00,False,False,N/A,0,1,False
2026-02-01,19:05,01:44,Sao Vang,THD,VietJet Air,VJ1245,1,25R,Landed,VN-A636,A321,passenger,N/A,N/A,19:05,104,N/A,2026-02-01 19:05:00,N/A,2026-02-01 19:05:00,False,False,N/A,0,1,False
2026-02-01,19:02,01:46,Singapore,SIN,Scoot,TR302,2,25R,Landed,9V-NCB,A21N,passenger,N/A,N/A,19:02,106,N/A,2026-02-01 19:02:00,N/A,2026-02-01 19:02:00,False,False,N/A,0,1,False
2026-02-01,19:00,01:13,Da Nang,DAD,VietJet Air,VJ631,1,25R,Landed,VN-A655,A320,passenger,N/A,N/A,19:00,73,N/A,2026-02-01 19:00:00,N/A,2026-02-01 19:00:00,False,False,N/A,0,1,False
2026-02-01,18:57,01:45,Kuala Lumpur,KUL,MJets Air,WW601,0,25R,Landed,9M-WWA,B738,cargo,N/A,N/A,18:57,105,N/A,2026-02-01 18:57:00,N/A,2026-02-01 18:57:00,False,False,N/A,0,1,False
2026-02-01,18:55,01:31,Dong Hoi,VDH,Vietnam Airlines,VN7409,3,25R,Landed,9H-MLO,A320,passenger,N/A,N/A,18:55,91,N/A,2026-02-01 18:55:00,N/A,2026-02-01 18:55:00,False,False,N/A,0,1,False
2026-02-01,18:52,01:13,Da Nang,DAD,VietJet Air,VJ639,1,25R,Landed,VN-A538,A21N,passenger,N/A,N/A,18:52,73,N/A,2026-02-01 18:52:00,N/A,2026-02-01 18:52:00,False,False,N/A,0,1,False
2026-02-01,18:50,04:12,Shanghai,PVG,Vietnam Airlines,VN525,2,25R,Landed,VN-A863,B789,passenger,N/A,N/A,18:50,252,N/A,2026-02-01 18:50:00,N/A,2026-02-01 18:50:00,False,False,N/A,0,1,False
2026-02-01,18:47,00:56,Phu Quoc,PQC,Vietnam Airlines,VN1828,3,25R,Landed,VN-A395,A321,passenger,N/A,N/A,18:47,56,N/A,2026-02-01 18:47:00,N/A,2026-02-01 18:47:00,False,False,N/A,0,1,False
2026-02-01,18:45,01:16,Da Nang,DAD,Vietnam Airlines,VN135,3,25R,Landed,VN-A601,A321,passenger,N/A,N/A,18:45,76,N/A,2026-02-01 18:45:00,N/A,2026-02-01 18:45:00,False,False,N/A,0,1,False
2026-02-01,18:42,01:51,Haiphong,HPH,Vietnam Airlines,VN6441,3,25R,Landed,VN-A354,A321,passenger,N/A,N/A,18:42,111,N/A,2026-02-01 18:42:00,N/A,2026-02-01 18:42:00,False,False,N/A,0,1,False
2026-02-01,18:40,01:44,Singapore,SIN,Singapore Airlines,SQ186,2,25R,Landed,9V-SCR,B78X,passenger,N/A,N/A,18:40,104,N/A,2026-02-01 18:40:00,N/A,2026-02-01 18:40:00,False,False,N/A,0,1,False
2026-02-01,18:37,01:49,Hanoi,HAN,VietJet Air,VJ195,1,25R,Landed,VN-A820,A333,passenger,N/A,N/A,18:37,109,N/A,2026-02-01 18:37:00,N/A,2026-02-01 18:37:00,False,False,N/A,0,1,False
2026-02-01,18:34,00:42,Da Lat,DLI,VietJet Air,VJ363,1,25R,Landed,VN-A635,A321,passenger,N/A,N/A,18:34,42,N/A,2026-02-01 18:34:00,N/A,2026-02-01 18:34:00,False,False,N/A,0,1,False
