Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category,Scheduled_Time,Arrival_Planned_Landing_Time,Arrival_Actual_Landing_Time,Arrival_Flight_Duration_Minutes,Arrival_Planned_Landing_DateTime,Arrival_Actual_Landing_DateTime,Scheduled_DateTime,Actual_DateTime,Is_Return_Emergency,Is_Same_Origin_Unmatched,Same_Origin_Action,Military_Count_1h,Military_Count_3h,Is_Military_Active
2026-02-01,15:07,01:26,Qui Nhon,UIH,Vietnam Airlines,VN1622,1,11L,Landed,VN-A515,A20N,passenger,N/A,N/A,15:07,86,N/A,2026-02-01 15:07:00,N/A,2026-02-01 15:07:00,False,False,N/A,0,0,False
2026-02-01,15:04,02:44,Fuzhou,FOC,Xiamen Air,MF8697,2,11L,Landed,B-1371,B738,passenger,N/A,N/A,15:04,164,N/A,2026-02-01 15:04:00,N/A,2026-02-01 15:04:00,False,False,N/A,0,0,False
2026-02-01,15:02,01:01,Kunming,KMG,China Eastern Airlines,MU9605,2,11L,Landed,B-1253,B738,passenger,N/A,N/A,15:02,61,N/A,2026-02-01 15:02:00,N/A,2026-02-01 15:02:00,False,False,N/A,0,0,False
2026-02-01,14:58,01:51,Ho Chi Minh City,SGN,VietJet Air,VJ188,1,11L,Landed,LY-NVE,A320,passenger,N/A,N/A,14:58,111,N/A,2026-02-01 14:58:00,N/A,2026-02-01 14:58:00,False,False,N/A,0,0,False
2026-02-01,14:56,01:37,Shenzhen,SZX,China Southern Airlines,CZ8469,2,11L,Landed,B-6976,A320,passenger,N/A,N/A,14:56,97,N/A,2026-02-01 14:56:00,N/A,2026-02-01 14:56:00,False,False,N/A,0,0,False
2026-02-01,14:53,01:51,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G838,1,11L,Landed,VN-A279,A321,passenger,N/A,N/A,14:53,111,N/A,2026-02-01 14:53:00,N/A,2026-02-01 14:53:00,False,False,N/A,0,0,False
2026-02-01,14:50,02:36,Xiamen,XMN,Xiamen Air,MF869,2,11L,Landed,B-5435,B738,passenger,N/A,N/A,14:50,156,N/A,2026-02-01 14:50:00,N/A,2026-02-01 14:50:00,False,False,N/A,0,0,False
2026-02-01,14:47,01:40,Da Lat,DLI,VietJet Air,VJ404,1,11L,Landed,VN-A662,A320,passenger,N/A,N/A,14:47,100,N/A,2026-02-01 14:47:00,N/A,2026-02-01 14:47:00,False,False,N/A,0,0,False
2026-02-01,14:44,01:49,Guangzhou,CAN,China Southern Airlines,CZ8315,2,11L,Landed,B-6291,A320,passenger,N/A,N/A,14:44,109,N/A,2026-02-01 14:44:00,N/A,2026-02-01 14:44:00,False,False,N/A,0,0,False
2026-02-01,14:41,01:16,Chiang Mai,CNX,AirAsia,FD870,2,11L,Landed,HS-BBJ,A320,passenger,N/A,N/A,14:41,76,N/A,2026-02-01 14:41:00,N/A,2026-02-01 14:41:00,False,False,N/A,0,0,False
2026-02-01,14:36,01:43,Nha Trang,CXR,Vietnam Airlines,VN1552,1,11L,Landed,VN-A398,A321,passenger,N/A,N/A,14:36,103,N/A,2026-02-01 14:36:00,N/A,2026-02-01 14:36:00,False,False,N/A,0,0,False
2026-02-01,14:33,01:09,Da Nang,DAD,Vietnam Airlines,VN168,1,11L,Landed,VN-A399,A321,passenger,N/A,N/A,14:33,69,N/A,2026-02-01 14:33:00,N/A,2026-02-01 14:33:00,False,False,N/A,0,0,False
2026-02-01,14:30,02:55,Kuala Lumpur,KUL,AirAsia,AK512,2,11L,Landed,9M-AHY,A320,passenger,N/A,N/A,14:30,175,N/A,2026-02-01 14:30:00,N/A,2026-02-01 14:30:00,False,False,N/A,0,0,False
2026-02-01,14:27,02:48,Kuala Lumpur,KUL,VietJet Air,VJ906,2,11L,Landed,VN-A640,A321,passenger,N/A,N/A,14:27,168,N/A,2026-02-01 14:27:00,N/A,2026-02-01 14:27:00,False,False,N/A,0,0,False
2026-02-01,14:24,02:54,Taipei,TPE,VietJet Air,VJ941,2,11L,Landed,VN-A525,A21N,passenger,N/A,N/A,14:24,174,N/A,2026-02-01 14:24:00,N/A,2026-02-01 14:24:00,False,False,N/A,0,0,False
2026-02-01,14:19,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN230,1,11L,Landed,VN-A507,A21N,passenger,N/A,N/A,14:19,104,N/A,2026-02-01 14:19:00,N/A,2026-02-01 14:19:00,False,False,N/A,0,0,False
2026-02-01,14:15,01:07,Da Nang,DAD,VietJet Air,VJ508,1,11L,Landed,VN-A641,A321,passenger,N/A,N/A,14:15,67,N/A,2026-02-01 14:15:00,N/A,2026-02-01 14:15:00,False,False,N/A,0,0,False
2026-02-01,14:10,02:01,Con Dao,VCS,VietJet Air,VJ106,1,11L,Landed,B-652G,AJ27,passenger,N/A,N/A,14:10,121,N/A,2026-02-01 14:10:00,N/A,2026-02-01 14:10:00,False,False,N/A,0,0,False
2026-02-01,14:07,06:03,Tokyo,NRT,VietJet Air,VJ933,2,11L,Landed,VN-A820,A333,passenger,N/A,N/A,14:07,363,N/A,2026-02-01 14:07:00,N/A,2026-02-01 14:07:00,False,False,N/A,0,0,False
2026-02-01,14:04,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,11L,Landed,VN-A865,B789,passenger,N/A,N/A,14:04,101,N/A,2026-02-01 14:04:00,N/A,2026-02-01 14:04:00,False,False,N/A,0,0,False
2026-02-01,14:01,01:22,Bangkok,BKK,Vietnam Airlines,VN610,2,11L,Landed,VN-A505,A21N,passenger,N/A,N/A,14:01,82,N/A,2026-02-01 14:01:00,N/A,2026-02-01 14:01:00,False,False,N/A,0,0,False
2026-02-01,13:58,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ144,1,11L,Landed,VN-A633,A321,passenger,N/A,N/A,13:58,103,N/A,2026-02-01 13:58:00,N/A,2026-02-01 13:58:00,False,False,N/A,0,0,False
2026-02-01,13:50,03:25,Shanghai,PVG,China Eastern Airlines,MU6011,2,11L,Landed,B-1679,A321,passenger,N/A,N/A,13:50,205,N/A,2026-02-01 13:50:00,N/A,2026-02-01 13:50:00,False,False,N/A,0,0,False
2026-02-01,13:45,00:59,Da Nang,DAD,Vietnam Airlines,VN166,1,11L,Landed,VN-A332,A321,passenger,N/A,N/A,13:45,59,N/A,2026-02-01 13:45:00,N/A,2026-02-01 13:45:00,False,False,N/A,0,0,False
2026-02-01,13:39,02:01,Dhaka,DAC,Ethiopian Airlines,ET678,2,11L,Landed,ET-ATK,B788,passenger,N/A,N/A,13:39,121,N/A,2026-02-01 13:39:00,N/A,2026-02-01 13:39:00,False,False,N/A,0,0,False
2026-02-01,13:36,00:57,Hue,HUI,VietJet Air,VJ566,1,11L,Landed,VN-A632,A321,passenger,N/A,N/A,13:36,57,N/A,2026-02-01 13:36:00,N/A,2026-02-01 13:36:00,False,False,N/A,0,0,False
2026-02-01,13:32,05:50,Tokyo,NRT,Vietnam Airlines,VN311,2,11L,Landed,VN-A872,B78X,passenger,N/A,N/A,13:32,350,N/A,2026-02-01 13:32:00,N/A,2026-02-01 13:32:00,False,False,N/A,0,0,False
2026-02-01,13:29,04:29,Seoul,ICN,Vietnam Airlines,VN417,2,11L,Landed,VN-A610,A321,passenger,N/A,N/A,13:29,269,N/A,2026-02-01 13:29:00,N/A,2026-02-01 13:29:00,False,False,N/A,0,0,False
2026-02-01,13:24,05:33,Nagoya,NGO,VietJet Air,VJ921,2,11L,Landed,VN-A550,A21N,passenger,N/A,N/A,13:24,333,N/A,2026-02-01 13:24:00,N/A,2026-02-01 13:24:00,False,False,N/A,0,0,False
2026-02-01,13:20,03:12,Shanghai,PVG,China Cargo Airlines,CK285,0,11L,Landed,B-227G,B77L,cargo,N/A,N/A,13:20,192,N/A,2026-02-01 13:20:00,N/A,2026-02-01 13:20:00,False,False,N/A,0,0,False
2026-02-01,13:10,04:58,Osaka,KIX,Vietnam Airlines,VN335,2,11L,Landed,VN-A873,B78X,passenger,N/A,N/A,13:10,298,N/A,2026-02-01 13:10:00,N/A,2026-02-01 13:10:00,False,False,N/A,0,0,False
2026-02-01,13:03,01:40,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1204,1,11L,Landed,VN-A286,A21N,passenger,N/A,N/A,13:03,100,N/A,2026-02-01 13:03:00,N/A,2026-02-01 13:03:00,False,False,N/A,0,0,False
2026-02-01,13:00,05:17,Osaka,KIX,VietJet Air,VJ939,2,11L,Landed,VN-A536,A21N,passenger,N/A,N/A,13:00,317,N/A,2026-02-01 13:00:00,N/A,2026-02-01 13:00:00,False,False,N/A,0,0,False
2026-02-01,12:56,05:18,Nagoya,NGO,Vietnam Airlines,VN349,2,11L,Landed,VN-A889,A359,passenger,N/A,N/A,12:56,318,N/A,2026-02-01 12:56:00,N/A,2026-02-01 12:56:00,False,False,N/A,0,0,False
2026-02-01,12:45,05:13,Vladivostok,VVO,VietJet Air,VJ3522,2,11L,Landed,VN-A539,A21N,passenger,N/A,N/A,12:45,313,N/A,2026-02-01 12:45:00,N/A,2026-02-01 12:45:00,False,False,N/A,0,0,False
2026-02-01,12:38,03:38,Delhi,DEL,IndiGo,6E1633,2,11L,Landed,VT-IQN,A20N,passenger,N/A,N/A,12:38,218,N/A,2026-02-01 12:38:00,N/A,2026-02-01 12:38:00,False,False,N/A,0,0,False
2026-02-01,12:35,01:48,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,11L,Landed,JU-1410,A320,passenger,N/A,N/A,12:35,108,N/A,2026-02-01 12:35:00,N/A,2026-02-01 12:35:00,False,False,N/A,0,0,False
2026-02-01,12:31,01:41,Guangzhou,CAN,Shenzhen Airlines,ZH121,2,11L,Landed,B-1517,B738,passenger,N/A,N/A,12:31,101,N/A,2026-02-01 12:31:00,N/A,2026-02-01 12:31:00,False,False,N/A,0,0,False
2026-02-01,12:29,01:42,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1202,1,11L,Landed,VN-A284,A21N,passenger,N/A,N/A,12:29,102,N/A,2026-02-01 12:29:00,N/A,2026-02-01 12:29:00,False,False,N/A,0,0,False
2026-02-01,12:26,01:42,Phu Quoc,PQC,Vietnam Airlines,VN1236,1,11L,Landed,VN-A608,A321,passenger,N/A,N/A,12:26,102,N/A,2026-02-01 12:26:00,N/A,2026-02-01 12:26:00,False,False,N/A,0,0,False
2026-02-01,12:22,01:31,Nha Trang,CXR,VietJet Air,VJ780,1,11L,Landed,VN-A698,A321,passenger,N/A,N/A,12:22,91,N/A,2026-02-01 12:22:00,N/A,2026-02-01 12:22:00,False,False,N/A,0,0,False
2026-02-01,12:19,01:45,Phu Quoc,PQC,VietJet Air,VJ440,1,11L,Landed,VN-A656,A320,passenger,N/A,N/A,12:19,105,N/A,2026-02-01 12:19:00,N/A,2026-02-01 12:19:00,False,False,N/A,0,0,False
2026-02-01,12:16,02:54,Kuala Lumpur,KUL,Malaysia Airlines,MH752,2,11L,Landed,9M-MLO,B738,passenger,N/A,N/A,12:16,174,N/A,2026-02-01 12:16:00,N/A,2026-02-01 12:16:00,False,False,N/A,0,0,False
2026-02-01,12:12,04:32,Seoul,ICN,Asiana Airlines,OZ729,2,11L,Landed,HL8522,A359,passenger,N/A,N/A,12:12,272,N/A,2026-02-01 12:12:00,N/A,2026-02-01 12:12:00,False,False,N/A,0,0,False
2026-02-01,12:08,04:43,Fukuoka,FUK,VietJet Air,VJ959,2,11L,Landed,VN-A651,A321,passenger,N/A,N/A,12:08,283,N/A,2026-02-01 12:08:00,N/A,2026-02-01 12:08:00,False,False,N/A,0,0,False
2026-02-01,12:03,05:45,Doha,DOH,Qatar Airways,QR976,2,11L,Landed,A7-BHH,B789,passenger,N/A,N/A,12:03,345,N/A,2026-02-01 12:03:00,N/A,2026-02-01 12:03:00,False,False,N/A,0,0,False
2026-02-01,11:58,01:51,Can Tho,VCA,Vietnam Airlines,VN1200,1,11L,Landed,VN-A358,A321,passenger,N/A,N/A,11:58,111,N/A,2026-02-01 11:58:00,N/A,2026-02-01 11:58:00,False,False,N/A,0,0,False
2026-02-01,11:53,01:34,Nha Trang,CXR,VietJet Air,VJ770,1,11L,Landed,VN-A647,A321,passenger,N/A,N/A,11:53,94,N/A,2026-02-01 11:53:00,N/A,2026-02-01 11:53:00,False,False,N/A,0,0,False
2026-02-01,11:49,04:40,Fukuoka,FUK,Vietnam Airlines,VN359,2,11L,Landed,VN-A501,A21N,passenger,N/A,N/A,11:49,280,N/A,2026-02-01 11:49:00,N/A,2026-02-01 11:49:00,False,False,N/A,0,0,False
2026-02-01,11:46,01:38,Da Lat,DLI,Bamboo Airways,QH1422,1,11L,Landed,VN-A227,A321,passenger,N/A,N/A,11:46,98,N/A,2026-02-01 11:46:00,N/A,2026-02-01 11:46:00,False,False,N/A,0,0,False
2026-02-01,11:42,02:51,Taipei,TPE,EVA Air,BR397,2,11L,Landed,B-16723,B77W,passenger,N/A,N/A,11:42,171,N/A,2026-02-01 11:42:00,N/A,2026-02-01 11:42:00,False,False,N/A,0,0,False
2026-02-01,11:40,03:27,Shanghai,PVG,Air China,CA703,2,11L,Landed,B-6742,A321,passenger,N/A,N/A,11:40,207,N/A,2026-02-01 11:40:00,N/A,2026-02-01 11:40:00,False,False,N/A,0,0,False
2026-02-01,11:29,03:37,Beijing,PEK,Air China,CA741,2,11L,Landed,B-326D,A21N,passenger,N/A,N/A,11:29,217,N/A,2026-02-01 11:29:00,N/A,2026-02-01 11:29:00,False,False,N/A,0,0,False
2026-02-01,11:26,01:00,Da Nang,DAD,Vietnam Airlines,VN6080,1,11L,Landed,VN-A363,A321,passenger,N/A,N/A,11:26,60,N/A,2026-02-01 11:26:00,N/A,2026-02-01 11:26:00,False,False,N/A,0,0,False
2026-02-01,11:23,01:49,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G822,1,11L,Landed,VN-A280,A321,passenger,N/A,N/A,11:23,109,N/A,2026-02-01 11:23:00,N/A,2026-02-01 11:23:00,False,False,N/A,0,0,False
2026-02-01,11:20,01:32,Buon Ma Thuot,BMV,Vietnam Airlines,VN1602,1,11L,Landed,VN-A334,A321,passenger,N/A,N/A,11:20,92,N/A,2026-02-01 11:20:00,N/A,2026-02-01 11:20:00,False,False,N/A,0,0,False
2026-02-01,11:18,04:49,Seoul,ICN,Korean Air,KE441,2,11L,Landed,HL8531,A21N,passenger,N/A,N/A,11:18,289,N/A,2026-02-01 11:18:00,N/A,2026-02-01 11:18:00,False,False,N/A,0,0,False
2026-02-01,11:14,00:47,Dong Hoi,VDH,Vietnam Airlines,VN1590,1,11L,Landed,VN-A611,A321,passenger,N/A,N/A,11:14,47,N/A,2026-02-01 11:14:00,N/A,2026-02-01 11:14:00,False,False,N/A,0,0,False
2026-02-01,11:11,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ132,1,11L,Landed,VN-A635,A321,passenger,N/A,N/A,11:11,101,N/A,2026-02-01 11:11:00,N/A,2026-02-01 11:11:00,False,False,N/A,0,0,False
2026-02-01,11:04,01:39,Da Lat,DLI,Vietnam Airlines,VN1572,1,11L,Landed,VN-A514,A20N,passenger,N/A,N/A,11:04,99,N/A,2026-02-01 11:04:00,N/A,2026-02-01 11:04:00,False,False,N/A,0,0,False
2026-02-01,11:00,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,11L,Landed,VN-A871,B789,passenger,N/A,N/A,11:00,102,N/A,2026-02-01 11:00:00,N/A,2026-02-01 11:00:00,False,False,N/A,0,0,False
2026-02-01,10:58,01:02,Da Nang,DAD,Vietnam Airlines,VN164,1,11L,Landed,VN-A508,A21N,passenger,N/A,N/A,10:58,62,N/A,2026-02-01 10:58:00,N/A,2026-02-01 10:58:00,False,False,N/A,0,0,False
2026-02-01,10:55,01:15,Pleiku,PXU,Vietnam Airlines,VN1614,1,11L,Landed,VN-A612,A321,passenger,N/A,N/A,10:55,75,N/A,2026-02-01 10:55:00,N/A,2026-02-01 10:55:00,False,False,N/A,0,0,False
2026-02-01,10:52,01:47,Phu Quoc,PQC,VietJet Air,VJ442,1,11L,Landed,VN-A684,A321,passenger,N/A,N/A,10:52,107,N/A,2026-02-01 10:52:00,N/A,2026-02-01 10:52:00,False,False,N/A,0,0,False
2026-02-01,10:50,04:23,Busan,PUS,VietJet Air,VJ981,2,11L,Landed,VN-A645,A321,passenger,N/A,N/A,10:50,263,N/A,2026-02-01 10:50:00,N/A,2026-02-01 10:50:00,False,False,N/A,0,0,False
2026-02-01,10:47,01:00,Da Nang,DAD,VietJet Air,VJ524,1,11L,Landed,VN-A637,A321,passenger,N/A,N/A,10:47,60,N/A,2026-02-01 10:47:00,N/A,2026-02-01 10:47:00,False,False,N/A,0,0,False
2026-02-01,10:42,02:50,Taipei,TPE,China Airlines,CI791,2,11L,Landed,B-18112,A21N,passenger,N/A,N/A,10:42,170,N/A,2026-02-01 10:42:00,N/A,2026-02-01 10:42:00,False,False,N/A,0,0,False
2026-02-01,10:38,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ184,1,11L,Landed,VN-A814,A333,passenger,N/A,N/A,10:38,104,N/A,2026-02-01 10:38:00,N/A,2026-02-01 10:38:00,False,False,N/A,0,0,False
2026-02-01,10:35,02:56,Taipei,TPE,Starlux,JX715,2,11L,Landed,B-58204,A21N,passenger,N/A,N/A,10:35,176,N/A,2026-02-01 10:35:00,N/A,2026-02-01 10:35:00,False,False,N/A,0,0,False
2026-02-01,10:31,01:14,Qui Nhon,UIH,VietJet Air,VJ430,1,11L,Landed,VN-A657,A321,passenger,N/A,N/A,10:31,74,N/A,2026-02-01 10:31:00,N/A,2026-02-01 10:31:00,False,False,N/A,0,0,False
2026-02-01,10:21,01:36,Guangzhou,CAN,China Southern Airlines,CZ3049,2,11L,Landed,B-30DG,A20N,passenger,N/A,N/A,10:21,96,N/A,2026-02-01 10:21:00,N/A,2026-02-01 10:21:00,False,False,N/A,0,0,False
2026-02-01,10:16,01:06,Chu Lai,VCL,Vietnam Airlines,VN1640,1,11L,Landed,VN-A515,A20N,passenger,N/A,N/A,10:16,66,N/A,2026-02-01 10:16:00,N/A,2026-02-01 10:16:00,False,False,N/A,0,0,False
2026-02-01,10:12,02:29,Kaohsiung,KHH,Vietnam Airlines,VN587,2,11L,Landed,VN-A399,A321,passenger,N/A,N/A,10:12,149,N/A,2026-02-01 10:12:00,N/A,2026-02-01 10:12:00,False,False,N/A,0,0,False
2026-02-01,10:07,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,11L,Landed,VN-A869,B789,passenger,N/A,N/A,10:07,100,N/A,2026-02-01 10:07:00,N/A,2026-02-01 10:07:00,False,False,N/A,0,0,False
2026-02-01,10:05,04:28,Seoul,ICN,Air Zeta,KJ953,0,11L,Landed,HL7421,B744,cargo,N/A,N/A,10:05,268,N/A,2026-02-01 10:05:00,N/A,2026-02-01 10:05:00,False,False,N/A,0,0,False
2026-02-01,10:01,01:37,Da Lat,DLI,VietJet Air,VJ402,1,11L,Landed,VN-A522,A321,passenger,N/A,N/A,10:01,97,N/A,2026-02-01 10:01:00,N/A,2026-02-01 10:01:00,False,False,N/A,0,0,False
2026-02-01,09:58,01:43,Hong Kong,HKG,Cathay Pacific,CX741,2,11L,Landed,B-HNF,B773,passenger,N/A,N/A,09:58,103,N/A,2026-02-01 09:58:00,N/A,2026-02-01 09:58:00,False,False,N/A,0,0,False
2026-02-01,09:54,01:26,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A641,A321,passenger,N/A,N/A,09:54,86,N/A,2026-02-01 09:54:00,N/A,2026-02-01 09:54:00,False,False,N/A,0,0,False
2026-02-01,09:48,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ126,1,11L,Landed,VN-A547,A21N,passenger,N/A,N/A,09:48,101,N/A,2026-02-01 09:48:00,N/A,2026-02-01 09:48:00,False,False,N/A,0,0,False
2026-02-01,09:45,02:52,Taipei,TPE,Vietnam Airlines,VN579,2,11L,Landed,VN-A609,A321,passenger,N/A,N/A,09:45,172,N/A,2026-02-01 09:45:00,N/A,2026-02-01 09:45:00,False,False,N/A,0,0,False
2026-02-01,09:43,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ148,1,11L,Landed,LY-NVG,A320,passenger,N/A,N/A,09:43,102,N/A,2026-02-01 09:43:00,N/A,2026-02-01 09:43:00,False,False,N/A,0,0,False
2026-02-01,09:38,01:23,Pleiku,PXU,VietJet Air,VJ422,1,11L,Landed,VN-A632,A321,passenger,N/A,N/A,09:38,83,N/A,2026-02-01 09:38:00,N/A,2026-02-01 09:38:00,False,False,N/A,0,0,False
2026-02-01,09:34,01:30,Bangkok,BKK,Thai Airways,TG560,2,11L,Landed,HS-TXA,A320,passenger,N/A,N/A,09:34,90,N/A,2026-02-01 09:34:00,N/A,2026-02-01 09:34:00,False,False,N/A,0,0,False
2026-02-01,09:31,00:39,Vinh,VII,Vietnam Airlines,VN1716,1,11L,Landed,VN-A332,A321,passenger,N/A,N/A,09:31,39,N/A,2026-02-01 09:31:00,N/A,2026-02-01 09:31:00,False,False,N/A,0,0,False
2026-02-01,09:27,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ124,1,11L,Landed,VN-A670,A321,passenger,N/A,N/A,09:27,102,N/A,2026-02-01 09:27:00,N/A,2026-02-01 09:27:00,False,False,N/A,0,0,False
2026-02-01,09:19,04:44,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A500,A21N,passenger,N/A,N/A,09:19,284,N/A,2026-02-01 09:19:00,N/A,2026-02-01 09:19:00,False,False,N/A,0,0,False
2026-02-01,09:15,01:05,Da Nang,DAD,VietJet Air,VJ504,1,11L,Landed,VN-A672,A320,passenger,N/A,N/A,09:15,65,N/A,2026-02-01 09:15:00,N/A,2026-02-01 09:15:00,False,False,N/A,0,0,False
2026-02-01,09:12,01:45,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G808,1,11L,Landed,VN-A281,A21N,passenger,N/A,N/A,09:12,105,N/A,2026-02-01 09:12:00,N/A,2026-02-01 09:12:00,False,False,N/A,0,0,False
2026-02-01,09:09,01:45,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,11L,Landed,VN-A129,A321,passenger,N/A,N/A,09:09,105,N/A,2026-02-01 09:09:00,N/A,2026-02-01 09:09:00,False,False,N/A,0,0,False
2026-02-01,09:06,00:55,Hue,HUI,Vietnam Airlines,VN1540,1,11L,Landed,VN-A329,A321,passenger,N/A,N/A,09:06,55,N/A,2026-02-01 09:06:00,N/A,2026-02-01 09:06:00,False,False,N/A,0,0,False
2026-02-01,09:03,00:56,Da Nang,DAD,Vietnam Airlines,VN158,1,11L,Landed,VN-A398,A321,passenger,N/A,N/A,09:03,56,N/A,2026-02-01 09:03:00,N/A,2026-02-01 09:03:00,False,False,N/A,0,0,False
2026-02-01,08:59,01:44,Hong Kong,HKG,HK express,UO540,2,11L,Landed,B-HSM,A320,passenger,N/A,N/A,08:59,104,N/A,2026-02-01 08:59:00,N/A,2026-02-01 08:59:00,False,False,N/A,0,0,False
2026-02-01,08:55,01:44,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,11L,Landed,VN-A596,A20N,passenger,N/A,N/A,08:55,104,N/A,2026-02-01 08:55:00,N/A,2026-02-01 08:55:00,False,False,N/A,0,0,False
2026-02-01,08:52,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,11L,Landed,VN-A892,A359,passenger,N/A,N/A,08:52,97,N/A,2026-02-01 08:52:00,N/A,2026-02-01 08:52:00,False,False,N/A,0,0,False
2026-02-01,08:37,09:53,Oslo,OSL,Ethiopian Airlines,ET3792,0,11L,Landed,ET-BAA,B77L,cargo,N/A,N/A,08:37,593,N/A,2026-02-01 08:37:00,N/A,2026-02-01 08:37:00,False,False,N/A,0,0,False
2026-02-01,08:32,01:28,Bangkok,BKK,K-Mile Air,8K528,0,11L,Landed,HS-KMD,B738,cargo,N/A,N/A,08:32,88,N/A,2026-02-01 08:32:00,N/A,2026-02-01 08:32:00,False,False,N/A,0,0,False
2026-02-01,08:29,01:38,Shenzhen,SZX,Shenzhen Airlines,ZH101,2,11L,Landed,B-6855,A320,passenger,N/A,N/A,08:29,98,N/A,2026-02-01 08:29:00,N/A,2026-02-01 08:29:00,False,False,N/A,0,0,False
2026-02-01,08:26,01:21,Bangkok,DMK,AirAsia,FD642,2,11L,Landed,HS-BBZ,A20N,passenger,N/A,N/A,08:26,81,N/A,2026-02-01 08:26:00,N/A,2026-02-01 08:26:00,False,False,N/A,0,0,False
2026-02-01,08:22,02:50,Singapore,SIN,Scoot,TR300,2,11L,Landed,9V-OFJ,B788,passenger,N/A,N/A,08:22,170,N/A,2026-02-01 08:22:00,N/A,2026-02-01 08:22:00,False,False,N/A,0,0,False
2026-02-01,08:17,01:40,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G806,1,11L,Landed,VN-A279,A321,passenger,N/A,N/A,08:17,100,N/A,2026-02-01 08:17:00,N/A,2026-02-01 08:17:00,False,False,N/A,0,0,False
2026-02-01,08:05,00:58,Da Nang,DAD,Vietnam Airlines,VN156,1,11L,Landed,VN-A505,A21N,passenger,N/A,N/A,08:05,58,N/A,2026-02-01 08:05:00,N/A,2026-02-01 08:05:00,False,False,N/A,0,0,False
2026-02-01,07:50,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,11L,Landed,VN-A865,B789,passenger,N/A,N/A,07:50,99,N/A,2026-02-01 07:50:00,N/A,2026-02-01 07:50:00,False,False,N/A,0,0,False
2026-02-01,07:45,01:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,11L,Landed,VN-A289,A321,passenger,N/A,N/A,07:45,103,N/A,2026-02-01 07:45:00,N/A,2026-02-01 07:45:00,False,False,N/A,0,0,False
2026-02-01,07:40,03:01,Manila,MNL,Cebu Pacific,5J744,2,11L,Landed,RP-C4126,A21N,passenger,N/A,N/A,07:40,181,N/A,2026-02-01 07:40:00,N/A,2026-02-01 07:40:00,False,False,N/A,0,0,False
2026-02-01,07:25,02:49,Manila,MNL,Vietnam Airlines,VN646,2,11L,Landed,VN-A326,A321,passenger,N/A,N/A,07:25,169,N/A,2026-02-01 07:25:00,N/A,2026-02-01 07:25:00,False,False,N/A,0,0,False
2026-02-01,07:18,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ122,1,11L,Landed,VN-A633,A321,passenger,N/A,N/A,07:18,104,N/A,2026-02-01 07:18:00,N/A,2026-02-01 07:18:00,False,False,N/A,0,0,False
2026-02-01,06:58,01:00,Da Nang,DAD,VietJet Air,VJ502,1,11L,Landed,VN-A647,A321,passenger,N/A,N/A,06:58,60,N/A,2026-02-01 06:58:00,N/A,2026-02-01 06:58:00,False,False,N/A,0,0,False
2026-02-01,06:47,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN6002,1,11L,Landed,VN-A363,A321,passenger,N/A,N/A,06:47,100,N/A,2026-02-01 06:47:00,N/A,2026-02-01 06:47:00,False,False,N/A,0,0,False
2026-02-01,06:27,05:40,Doha,DOH,Qatar Airways,QR982,2,11L,Landed,A7-BHO,B789,passenger,N/A,N/A,06:27,340,N/A,2026-02-01 06:27:00,N/A,2026-02-01 06:27:00,False,False,N/A,0,0,False
2026-02-01,06:21,03:46,Jakarta,CGK,Vietnam Airlines,VN634,2,11L,Landed,VN-A601,A321,passenger,N/A,N/A,06:21,226,N/A,2026-02-01 06:21:00,N/A,2026-02-01 06:21:00,False,False,N/A,0,0,False
2026-02-01,06:06,03:45,Bengaluru,BLR,Vietnam Airlines,VN982,2,11L,Landed,VN-A508,A21N,passenger,N/A,N/A,06:06,225,N/A,2026-02-01 06:06:00,N/A,2026-02-01 06:06:00,False,False,N/A,0,0,False
